 id 	old	new	
29960	Kervizec	Kervèz	
29977	Park ar Barenou	Park ar Barénou	
29985	Pouliguerin	Pouliguérin	
29987	Restreogan	Restréogan	
29991	Saint Deval	Saint Déval	
29997	Treogan	Tréogan	
29999	Trebruc	Trébruc	
30001	Ty Toer	Ty Toër	
30004	Alouerou	Alouérou	
30022	Ty Neves	Ty Néves	
30030	Chapelle Melar	Chapelle Mélar	
30033	Convenant Boles	Convenant Bolès	
30034	Corn ar Mejou	Corn ar Méjou	
30053	Goascheau	Goaschéau	
30056	Goelic (Le)	Goélic (Le)	
30061	Guernevez	Guernévez	
30062	Guernevez Runiou	Guernévez Runiou	
30071	Ker Therese	Ker Thérèse	
30082	Kerdreoret	Kerdréoret	
30084	Kereonec (bihan / bras)	Keréonec (bihan / bras)	
30087	Kergaer	Kergaër	
30090	Kerherve	Kerhervé	
30096	Kermeriadec	Kermériadec	
30111	Kervoeret	Kervoéret	
30114	Kevennou	Kévennou	
30123	Moulin Herel	Moulin Hérel	
30124	Nelehen	Néléhen	
30128	Pen ar Mejou	Pen ar Méjou	
30138	Porthenan	Porthénan	
30147	Rhun Herve	Rhun Hervé	
30154	Scoen	Scoën	
30159	Traon Veniec	Traon Véniec	
30160	Tregodalen	Trégodalen	
30161	Trehenvel	Tréhenvel	
30162	Tremenec	Tréménec	
30163	Trevananou	Trévananou	
30173	Verien	Vérien	
30181	Dalandrez	Dalandrèz	
30182	Elehen Soul	Eléhen Soul	
30219	Vallee (La)	Vallée (La)	
30221	Botegao	Botégao	
30224	Castellou Peron	Castellou Péron	
30225	Gorre Beuzec	Gorré Beuzec	
30230	Kerbonnevez	Kerbonnévez	
30235	Kergreach	Kergréach	
30239	Kerhaen	Kerhaën	
30243	Kermatheano	Kermathéano	
30249	Kersegas	Kerségas	
30253	Kerveltre	Kerveltré	
30257	Leach ar Leuquer	Léach ar Leuquer	
30258	Leach ar Prat	Léach ar Prat	
30260	Menez Boutin	Ménez Boutin	
30261	Menez Goz Veil	Ménez Goz Veil	
30262	Menez Reun	Ménez Reun	
30263	Menez Roz (rue de)	Ménez Roz	
30264	Menez Steud	Ménez Steud	
30265	Meot	Méot	
30267	Palud de Gorre Beuzec	Palud de Gorré Beuzec	
30269	Park Dalae	Park Dalaé	
30272	Pont Devet	Pont Dévet	
30273	Presbytere (Le)	Presbytère (Le)	
30279	Treganne	Tréganné	
30280	Trevinou	Trévinou	
30320	Breventec	Bréventec	
30325	Esperance (L’)	Espérance (L')	
30328	Gouelou (Le)	Gouélou (Le)	
30331	Kerdeozer	Kerdéozer	
30332	Kerelisa	Kerélisa	
30333	Kerever	Keréver	
30338	Kernoel	Kernoël	
30348	Pen an Allee	Pen an Allée	
30350	Pennanneach	Pennannéach	
30351	Pennele	Pennélé	
30356	Pors an Trez	Pors an Trèz	
30369	Treoudal	Tréoudal	
30371	Tunes (Le)	Tunès (Le)	
30373	Ty Carre	Ty Carré	
30375	Ty Névez	Ty Névèz	
30384	Boucheozen	Bouchéozen	
30387	Coat Tanne	Coat Tanné	
30389	Creach Mic	Créach Mic	
30395	Guenneroc	Guennéroc	
30396	Kerdalaes	Kerdalaës	
30401	Kernevez	Kernévèz	
30403	Keroulle	Keroullé	
30407	Marquez	Marquèz	
30408	Mesperennes	Mespérennès	
30412	Pen ar Guear	Pen ar Guéar	
30418	Quelennoc	Quélennoc	
30425	Venec	Vénec	
30428	Beniel	Béniel	
30432	Bregalor	Brégalor	
30433	Bremellec	Brémellec	
30434	Coaterel	Coatérel	
30436	Cosquerou	Cosquérou	
30437	Costequer	Costéquer	
30438	Creach Milin	Créach Milin	
30440	Gorre Leure	Gorré Leuré	
30441	Gorrequer Penhoat	Gorréquer Penhoat	
30447	Kereon	Keréon	
30456	Landevade	Landévadé	
30459	Leure	Leuré	
30463	Pen ar Creach	Pen ar Créach	
30466	Pennavouez	Pennavouèz	
30467	Pentrez	Pentrèz	
30486	Stanquelen	Stanquélen	
30497	Nezard	Nézard	
30506	Beg an Enez	Beg an Enèz	
30507	Beg an Menez	Beg an Ménèz	
30510	Beniguet	Béniguet	
30521	Erleac’h	Erléac'h	
30523	Fontaine Beniguet	Fontaine Béniguet	
30527	Gueledigou	Guélédigou	
30528	Guenioc	Guénioc	
30544	Kervasdoue	Kervasdoué	
30545	Kervenan	Kervénan	
30547	Kervodez	Kervodèz	
30549	Landegarou	Landégarou	
30551	Lodeven	Lodéven	
30552	Menez Bihan	Ménèz Bihan	
30553	Mesdrezoc	Mesdrézoc	
30554	Mesmerot	Mesmérot	
30556	Mestevel	Mestével	
30557	Mezou Rochelloc’h	Mézou Rochelloc'h	
30564	Pen Creac’h	Pen Créac'h	
30565	Penkear	Penkéar	
30569	Poulledan	Poullédan	
30574	Recevean	Récévéan	
30582	Streat Veur	Stréat Veur	
30584	Teven ar Reut	Téven ar Reut	
30585	Toul Treas	Toul Tréas	
30588	Trevorch	Trévorch	
30591	Ty Mean	Ty Méan	
30601	Kernevez	Kernévèz	
30604	Mezou Morgan	Mézou Morgan	
30611	Barriere Convenant	Barrière Convenant	
30612	Barriere de la Croix	Barrière de la Croix	
30616	Brenesquen	Brénesquen	
30620	Chateaulore	Châteauloré	
30623	Creach an Aot	Créach an Aot	
30624	Creac’h Al Leo	Créac'h al Léo	
30625	Creac’h Andre	Créac'h André	
30626	Creac’h Anton	Créac'h Anton	
30627	Creac’h ar Bloas	Créac'h ar Bloas	
30628	Creac’h ar Gall	Créac'h ar Gall	
30629	Creac’h Lagad	Créac'h Lagad	
30630	Creac’h Mezec	Créac'h Mézec	
30631	Creac’h Mickael	Créac'h Mickaël	
30632	Creac’h Quezou	Créac'h Quézou	
30640	Goarem Veguen	Goarem Véguen	
30642	Gourveau	Gourvéau	
30650	Kerangouez	Kerangouèz	
30664	Kerenec	Kerénec	
30665	Kerezean	Kerézéan	
30670	Kergompez	Kergompèz	
30672	Kergreguin	Kergréguin	
30674	Kerguelen	Kerguélen	
30684	Kerlevic	Kerlévic	
30689	Kernevez	Kernévèz	
30690	Kernevez Guitre	Kernévèz Guitré	
30694	Keronvel Tregondern	Keronvel Trégondern	
30700	Kersaliou Tregondern	Kersaliou Trégondern	
30705	Kervasdoue	Kervasdoué	
30707	Kervezec	Kervézec	
30711	Lambervez	Lambervèz	
30715	Lanverec	Lanvérec	
30718	Letiez	Létièz	
30720	Mechou Groas	Méchou Groas	
30721	Mezarchant	Mézarchant	
30722	Moulin l’Eveque	Moulin l'Evêque	
30742	Prat an Dero	Prat an Déro	
30746	Predic (Le)	Prédic (Le)	
30750	Roc’higou Tregondern	Roc'higou Trégondern	
30751	Rosnevez	Rosnévèz	
30753	Ruplouenan	Ruplouénan	
30756	Saint Venal	Saint Vénal	
30760	Streat Glaz	Stréat Glaz	
30765	Tregondern	Trégondern	
30766	Treguintin	Tréguintin	
30767	Trever	Tréver	
30770	Troguerot	Troguérot	
30772	Tromeal	Troméal	
30773	Ty Carre	Ty Carré	
30776	Ty Mean	Ty Méan	
30781	Vezen Dan (rue)	Vézen Dan	
30782	Vezen Doquet	Vézen Doquet	
30806	Creach Devet	Créach Dévet	
30827	Ker Andre	Ker André	
30925	Clos Névez	Clos Névèz	
30933	Ker Sane	Ker Sané	
30941	Keredec	Kerédec	
30943	Kerguelen	Kerguélen	
30946	Kernevezic	Kernévézic	
30949	Kerveline	Kervéline	
30955	Lezvezennec	Lezvézennec	
30963	Pen ar Creach	Pen ar Créach	
30968	Pontavenec	Pontavénec	
30970	Pont du Chateau	Pont du Château	
30974	Quillimerien	Quillimérien	
30975	Saint Sebastien	Saint Sébastien	
30976	Streat an Drez (rue)	Stréat an Drèz	
30979	Tregorff	Trégorff	
30980	Trevia	Trévia	
30981	Trevisquin	Trévisquin	
30982	Trielen	Triélen	
31005	Kereol	Keréol	
31007	Kernevez	Kernévez	
31011	Menez Cador	Ménez Cador	
31023	Ty Beron	Ty Béron	
31031	Botrez	Botrèz	
31042	Kerdevez	Kerdévèz	
31043	Kereon	Keréon	
31045	Kermavezan (vian / vras)	Kermavézan (vian / vras)	
31046	Kernazures	Kernazurès	
31047	Kernevez	Kernévèz	
31050	Kerveen	Kervéen	
31051	Mescouez	Mescouèz	
31052	Mezout	Mézout	
31054	Moulin de Kereon	Moulin de Kéréon	
31061	Ty Névez	Ty Névèz	
31065	Croix Saint Sebastien	Croix Saint Sébastien	
31067	Gorre Menez	Gorré Ménez	
31069	Karront an Dero	Karront an Déro	
31071	Ker Heol	Ker Héol	
31079	Kernevez	Kernévez	
31088	Kozkerou	Kozkérou	
31091	Lanvele	Lanvélé	
31094	Lezaon	Lézaon	
31096	Menez ar Vouilhen	Ménez ar Vouilhen	
31097	Menez Bos (rue de)	Ménez Bos	
31098	Menez Krann	Ménez Krann	
31099	Menez Dourig	Ménez Dourig	
31105	Penn ar Menez	Penn ar Ménez	
31108	Pont de Saint Sebastien	Pont de Saint Sébastien	
31109	Pont Real	Pont Réal	
31110	Poul Menez Bihan	Poul Ménez Bian	
31117	Roz Kergreac’h	Roz Kergréac'h	
31120	Saint Sebastien	Saint Sébastien	
31168	Bretiez	Brétièz	
31172	Drevers	Drévers	
31173	Foennoc an Aer	Foennoc an Aër	
31178	Kerangueven	Keranguéven	
31180	Kerelle	Kerellé	
31185	Kernevez	Kernévèz	
31188	Keruzore	Keruzoré	
31193	Manes	Manès	
31194	Mescouez	Mescouèz	
31195	Menez (Le)	Ménèz (Le)	
31203	Strejou (Le)	Stréjou (Le)	
31204	Ties Mein	Tiès Mein	
31205	Ty Robe	Ty Robé	
31217	Bailleguen	Bailléguen	
31219	Bodeniry	Bodéniry	
31220	Boissiere (La)	Boissière (La)	
31223	Bot Kelenn	Bot Kélenn	
31225	Brogadeon	Brogadéon	
31227	Calafres	Calafrès	
31235	Cosqueric	Cosquéric	
31237	Cozode	Cozodé	
31239	Creach Morvan	Créach Morvan	
31240	Creac’h Anquen	Créac'h Anquen	
31241	Creac’h Goarniel	Créac'h Goarniel	
31247	Gouerouriou	Gouérouriou	
31250	Guelebara	Guélébara	
31251	Guernevez Kuz Heol / Kernevez Sav Heol	Guernévèz Kuz Héol / Kernévèz Sav Héol	
31258	Keranfleach	Kernafléach	
31264	Kerelon	Kerélon	
31266	Kerever	Keréver	
31270	Kerguelen	Kerguélen	
31275	Keroudies	Keroudiès	
31280	Kerzepre	Kerzépré	
31288	Laharena	Laharéna	
31294	Lestrezec	Lestrézec	
31297	Marques (Le)	Marquès (Le)	
31298	Menez Rous	Ménèz Rous	
31300	Mez Menez	Méz Ménèz	
31302	Moulin de Bailleguen	Moulin de Bailléguen	
31310	Penn an Neac’h (Cuzeol / Sao Eol)	Penn an Néac'h (Cuzéol / Sao Eol)	
31316	Pont Al Lez	Pont al Léz	
31323	Quelennec	Quélennec	
31325	Rimperiou	Rimpériou	
31361	Ty Rienou	Ty Riénou	
31371	Goarem Kerneach	Goarem Kernéach	
31376	Goarive	Goarivé	
31380	Keraen	Keraën	
31388	Kerierou	Keriérou	
31391	Kerneac’h	Kernéac'h	
31392	Kerneac’h Quay	Kernéac'h Quay	
31393	Kernevez	Kernévez	
31407	Londres	Londrès	
31410	Menez Fresque	Ménez Fresque	
31412	Moguerou	Moguérou	
31415	Nenez	Nénèz	
31419	Pen ar Voez	Pen ar Voèz	
31431	Rudenez	Rudénèz	
31435	Steriou	Stèriou	
31438	Trebern	Trébern	
31439	Troel	Troël	
31469	Menez Ty Hos	Ménez Ty Hos	
31484	Botiguery	Botiguéry	
31487	Creach Coadic	Créach Coadic	
31488	Creach Corcuff	Créach Corcuff	
31492	Feunteunic an du	Feunteunic an Du	
31493	Guern ar Meal	Guern ar Méal	
31494	Guichegu (goz / nevez)	Guichégu (goz / névèz)	
31495	Kerabegat	Kerabégat	
31497	Keredol	Kerédol	
31502	Kerjegu	Kerjégu	
31509	Mesgouez	Mesgouèz	
31512	Moulin de Botiguery	Moulin de Botiguéry	
31513	Moulin Mesgouez	Moulin Mesgouèz	
31525	Prat Ledan	Prat Lédan	
31528	Streat (goz / nevez)	Stréat (goz / névèz)	
31531	Verts Pres (Les)	Verts Prés (Les)	
31539	Coat Cleo	Coat Cléo	
31542	Creach Feot	Créach Féot	
31543	Creach Mine (bihan / bras)	Créach Mine (bihan / bras)	
31544	Creac’h Quillierou	Créac'h Quilliérou	
31546	Faouedic	Faouédic	
31549	Helles	Hellés	
31550	Ker Kerroue	Ker Kerroué	
31555	Kerberes	Kerbérès	
31582	Kersaleguen	Kersaléguen	
31583	Kerserve	Kerservé	
31584	Kerveguen	Kervéguen	
31594	Noyelou	Noyélou	
31599	Pont Tredalou	Pont Trédalou	
31603	Quelennec	Quélennec	
31607	Roue	Roué	
31615	Stang Leo	Stang Léo	
31618	Trevennou	Trévennou	
31653	Creach Balbe	Créach Balbé	
31658	Goaremic	Goarémic	
31660	Guernevez	Guernévez	
31666	Kerguelen	Kerguélen	
31670	Menez Land	Ménez Land	
31673	Moulin Nedelec	Moulin Nédélec	
31687	Tranvoez	Tranvoèz	
31706	Castel Névez	Castel Névèz	
31710	Coatuvean	Coatuvéan	
31714	Enez (bian / bras)	Enèz (bian / bras)	
31717	Graeoc	Graëoc	
31719	Ker Heol	Ker Héol	
31723	Keralle	Kerallé	
31726	Kerenoc	Kerénoc	
31727	Kereost	Keréost	
31732	Kergoare	Kergoaré	
31735	Kergompez	Kergompèz	
31737	Kergouezan	Kergouézan	
31748	Kernevez	Kernévèz	
31750	Kerouanes	Kerouanès	
31752	Kerscouejou	Kerscouéjou	
31762	Mechaouic	Méchaouic	
31765	Mezargoff	Mézargoff	
31766	Mezargollen	Mézargollen	
31767	Mezormel	Mézormel	
31771	Moulin de Keralle	Moulin de Kerallé	
31778	Pennaneach	Pennanéach	
31779	Penquear	Penquéar	
31786	Poullaeron	Poullaëron	
31788	Registin	Régistin	
31789	Roudousmean	Roudousméan	
31820	Allee du	Allée Du	
31821	Beg ar Menez	Beg ar Ménez	
31825	Brezehant	Brézéhant	
31831	Creach	Créach	
31832	Creach Danielou	Créach Daniélou	
31833	Creach Glaz	Créach Glaz	
31834	Creach Miguel	Créach Miguel	
31837	Croissant Kereonnec	Croissant Keréonnec	
31838	Croissant Kerleanou	Croissant Kerléanou	
31841	Daougue	Daougué	
31848	Gorrequer	Gorréquer	
31849	Gourguenou	Gourguénou	
31855	Keraime	Keraimé	
31866	Keranmevel	Keranmével	
31867	Kereonnec	Keréonnec	
31873	Kerleanou (vihan)	Kerléanou (vihan)	
31881	Kernevez Locmaria	Kernévez Locmaria	
31882	Kernevez Mesaven	Kernévez Mésaven	
31883	Kernevez Piton	Kernévez Piton	
31887	Kerscaennec	Kerscaënnec	
31898	Lan Veret	Lan Véret	
31899	Lety (Le)	Léty (Le)	
31903	Loperec	Lopérec	
31905	Menec (Le)	Ménec (Le)	
31906	Menez Braz	Ménez Braz	
31907	Menez Kervellec	Ménez Kervellec	
31908	Menez Prat Meur	Ménez Prat Meur	
31909	Menez Riou (bihan / bras)	Ménez Riou (bihan / bras)	
31910	Menez Ruyen	Ménez Ruyen	
31911	Menez Tromeur	Ménez Tromeur	
31912	Menez Tropic	Ménez Tropic	
31913	Mesaven (bihan / bras / Kerana)	Mésaven (bihan / bras / Kerana)	
31917	Moulin Menec	Moulin Ménec	
31933	Queneach Gueguen	Quénéach Guéguen	
31948	Trevinec (bihan / bras)	Trévinec (bihan / bras)	
31959	Creac’h Locmaria	Créac'h Locmaria	
31983	Penker Neach	Penquer Néach	
32006	Cloitre (Le)	Cloître (Le)	
32018	Ker Heol	Ker Héol	
32029	Kerveguen	Kervéguen	
32035	Pen an Allee	Pen an Allée	
32053	Trebompe	Trébompé	
32056	Coat Lore	Coat Loré	
32066	Tiez Da Neach	Tièz da Néach	
32070	Brenesquen	Brénesquen	
32083	Kerveal	Kervéal	
32085	Lenn ar Barres	Lenn ar Barrès	
32088	Meantoul	Méantoul	
32090	Mechouroux	Méchouroux	
32098	Poulgueguen	Poulguéguen	
32104	Streat ar Mor	Stréat ar Mor	
32105	Streat Joly	Stréat Joly	
32106	Theven	Théven	
32107	Theven Bras	Théven Bras	
32108	Theven Coz	Théven Coz	
32109	Theven Prat	Théven Prat	
32112	Ty Névez	Ty Névèz	
32115	Venec	Vénec	
32154	Scaveneyer	Scavéneyer	
32161	Bec an Allee	Bec an Allée	
32168	Boissiere (La)	Boissière (La)	
32172	Bot Creach	Bot Créach	
32173	Brenelio	Brénélio	
32177	Celeriou	Célériou	
32191	Creach Courant	Créach Courant	
32192	Cremenet	Créménet	
32193	Cremoren	Crémoren	
32194	Crenorien	Crénorien	
32199	Foret de Cascadec	Forêt de Cascadec	
32200	Foret de Coat Loc’h	Forêt de Coat Loc'h	
32206	Goarem Kerbuzare	Goarem Kerbuzaré	
32208	Goarem Mine Hom	Goarem Miné Hom	
32211	Goarem Velenec	Goarem Vélénec	
32217	Guerne	Guerné	
32218	Guerroue	Guerroué	
32221	Kerandreau	Kerandréau	
32224	Keranquere	Keranquéré	
32229	Kerbrebel	Kerbrébel	
32230	Kerbrezellec	Kerbrézellec	
32232	Kerbuzare	Kerbuzaré	
32235	Keredec	Kerédec	
32272	Kerneac’h du	Kernéac'h Du	
32273	Kerneant	Kernéant	
32274	Kerneas	Kernéas	
32280	Kersalaun	Kersalaün	
32285	Kervalaen	Kervalaën	
32287	Kervegant (Cascadec / Plascaer)	Kervégant (Cascadec / Plascaër)	
32288	Kerveguen	Kervéguen	
32289	Kervelegant	Kervélégant	
32290	Kervelennec	Kervélennec	
32296	Kerzere	Kerzéré	
32302	Leignveon	Leignvéon	
32303	Leintheo	Leinthéo	
32316	Manoir Gueguen	Manoir Guéguen	
32319	Mine Brenelio	Miné Brénélio	
32320	Mine Dero	Miné Déro	
32321	Mine Fresq	Miné Fresq	
32322	Mine Goarem Zu	Miné Goarem Zu	
32323	Mine Groas	Miné Groas	
32324	Mine Guerveur	Miné Guerveur	
32325	Mine Keranglais	Miné Keranglais	
32326	Mine Kerfring	Miné Kerfring	
32327	Mine Kervir	Miné Kervir	
32328	Mine Maes	Miné Maes	
32329	Mine Ruland	Miné Ruland	
32330	Mine Saint David	Miné Saint David	
32331	Mine Saint Jean	Miné Saint Jean	
32332	Mine Treouzal	Miné Tréouzal	
32335	Moulin Kerandreau	Moulin Kerandréau	
32338	Moulin Kervegant	Moulin Kervégant	
32343	Moulin Tredalou	Moulin Trédalou	
32344	Moulin Tregana	Moulin Trégana	
32353	Parc Mine	Parc Miné	
32363	Pennaneac’h	Pennanéac''h	
32365	Penquer Navelou	Penquer Navélou	
32369	Plascaer	Plascaër	
32373	Pont Ledan	Pont Lédan	
32376	Pont Querou	Pont Quérou	
32381	Poulezou	Poulézou	
32384	Querou	Quérou	
32397	Saint Guenole	Saint Guénolé	
32404	Stang Cremoren	Stang Crémoren	
32410	Tredalou	Trédalou	
32411	Tregana	Trégana	
32412	Treouzal	Tréouzal	
32414	Trevalot	Trévalot	
32422	Ty Jaouen Saint Guenole	Ty Jaouen Saint Guénolé	
32451	Kervegant Saint Jean	Kervégant Saint Jean	
32461	Mine Korre	Miné Korré	
32501	Ty ar Mine	Ty ar Miné	
32510	Cloitre (Le)	Cloître (Le)	
32514	Coat Queau	Coat Quéau	
32518	Coz Maneriou	Coz Manériou	
32519	Creach Mann	Créach Mann	
32520	Creach Niver	Créach Niver	
32521	Croaz ar Viez	Croaz ar Vièz	
32523	Croix du Cure (La)	Croix du Curé (La)	
32543	Guetel (Le)	Guétel (Le)	
32555	Kerean	Keréan	
32557	Kerfleach	Kerfléach	
32561	Kerglerec	Kerglérec	
32563	Kergreach	Kergréach	
32565	Kerguezennec	Kerguézennec	
32576	Kernevez	Kernévez	
32577	Kerrain	Kerraïn	
32578	Kerroue	Kerroué	
32580	Kerseach	Kerséach	
32585	Kerveguen	Kervéguen	
32586	Kervelle	Kervellé	
32588	Kervenal	Kervénal	
32593	Lamperon	Lampéron	
32595	Lannouedic	Lannouédic	
32597	Lears	Léars	
32604	Menez Bras	Ménez Bras	
32605	Menez Kersers	Ménez Kersers	
32606	Menez Toulallan	Ménez Toulallan	
32612	Moulin de Lannouedic	Moulin de Lannouédic	
32619	Parcou Segal	Parcou Ségal	
32621	Pen an Alle	Pen an Allé	
32625	Pennaneach	Pennanéach	
32630	Pontroel	Pontroël	
32636	Quenecouler	Quénécouler	
32637	Quenequen	Quénéquen	
32653	Trenivel	Trénivel	
32657	Ty Jaffre	Ty Jaffré	
32661	Yeothou	Yéothou	
32684	Moulin de Coat Queau	Moulin de Coat Quéau	
32688	Parc Menez	Parc Ménez	
32699	Cloitre (Le) (grand / petit)	Cloître (Le) (grand / petit)	
32702	Creach (rue du)	Créach	
32703	Creach ar Lia	Créach ar Lia	
32714	Kerebars	Kerébars	
32726	Kernevez (vras)	Kernévèz (vras)	
32728	Kerouzere	Kerouzéré	
32736	Metairie (La)	Métairie (La)	
32737	Mogueriec	Moguériec	
32738	Nodeven (rue de)	Nodéven	
32743	Poul ar Streat	Poul ar Stréat	
32745	Prat Ledan	Prat Lédan	
32753	Theven (Le)	Théven (Le)	
32755	Troheon	Trohéon	
32787	Creach Alliou	Créach Alliou	
32788	Creach an Drell	Créach an Dreil	
32789	Creach Brulu	Créach Brulu	
32791	Croix de Kerever	Croix de Keréver	
32792	Danouedel	Danouédel	
32793	Dearen	Déaren	
32795	Elleouet	Elléouet	
32801	Gorre Quistinit	Gorré Quistinit	
32802	Gorreker	Gorréker	
32803	Gouezou	Gouézou	
32818	Kerbrezel	Kerbrézel	
32820	Kerever	Keréver	
32821	Kerfeos	Kerféos	
32823	Kergoloen	Kergoloën	
32824	Kergreach	Kergréach	
32829	Kerjezequel	Kerjézéquel	
32830	Kerlodezan	Kerlodézan	
32836	Keroues	Kerouès	
32840	Kervenan	Kervénan	
32844	Lestremelard	Lestrémélard	
32848	Moguerou	Moguérou	
32862	Quelennec	Quélennec	
32866	Roch Cleguer	Roch Cléguer	
32868	Roz ar Hoel	Roz an Hoël	
32872	Streat Al Louarn	Stréat al Louarn	
32875	Ty Menez	Ty Ménez	
32887	Bardero	Bardéro	
32888	Bochequelen	Bochéquélen	
32902	Coat Neach	Coat Néach	
32905	Cosquer (Gorre / Goueled)	Cosquer (Gorré / Gouéled)	
32906	Cosquerou (rue de)	Cosquérou	
32910	Cremellec	Crémellec	
32921	Guerleonet	Guerléonet	
32936	Kerean	Keréan	
32950	Kerhaliou (Gorre / Goueled)	Kerhaliou (Gorré / Gouéled)	
32951	Kerherve	Kerhervé	
32964	Kernevez	Kernévez	
32967	Keroues	Keroués	
32984	Menez Bodizel	Ménez Bodizel	
32985	Menez Kaer	Ménez Kaër	
32986	Menez Kamm	Ménez Kamm	
32987	Menez Kerguen	Ménez Kerguen	
32988	Menez Palae	Ménez Palaë	
32989	Menez Punz	Ménez Punz	
32990	Minez Gwe Fao	Minez Gwé Fao	
32991	Moulin de Palae	Moulin de Palaë	
32996	Palae	Palaë	
32997	Pen an Neach	Pen an Néach	
33013	Poulpave	Poulpavé	
33016	Rest Menez	Rest Ménez	
33030	Sapiniere (La)	Sapinière (La)	
33033	Toullaeron	Toullaëron	
33035	Troheol	Trohéol	
33068	Berjezou	Berjézou	
33071	Breningant (- / huella)	Bréningant (- / huella)	
33076	Coatiles	Coatilès	
33082	Croissant Kerjegu	Croissant Kerjégu	
33083	Croissant Penze (Le)	Croissant Penzé (Le)	
33091	Goachenevel	Coachénével	
33092	Goarceleo	Goarcéléo	
33096	Gorrequer	Gorréquer	
33103	Guillarperes	Guillarpérès	
33112	Keramerer	Keramérer	
33119	Kererec	Kerérec	
33121	Kerever	Keréver	
33130	Kerjegu	Kerjégu	
33140	Kerozal	Kerozal Saint Yves	
33153	Lescreach	Lescréach	
33154	Lesireur	Lésireur	
33156	Lodegalet	Lodégalet	
33158	Mescouez	Mescouéz	
33163	Mezareun	Mézareun	
33164	Mezoumeur	Mézoumeur	
33166	Moulin de Keromnes	Moulin de Keromnès	
33171	Oaserennou	Oasérennou	
33179	Pen an Allee	Pen an Allée	
33185	Pencreach	Pencréach	
33189	Penze	Penzé	
33192	Pontanezen	Pontanézen	
33212	Scoueric	Scouéric	
33213	Scouerou	Scouérou	
33214	Seder (Le)	Séder (Le)	
33215	Toen Glaz	Toën Glaz	
33217	Treveugant	Tréveugant	
33221	Ty Coz Keramerer	Ty Coz Keramérer	
33230	Ty Névez Bellevue	Ty Névèz Bellevue	
33231	Ty Névez Cobalan	Ty Névez Coballan	
33232	Ty Névez du Rest	Ty Névèz du Rest	
33235	Verger Penze (Le)	Verger Penzé (Le)	
33241	Vilar Penze	Vilar Penzé	
33242	Villa Mescouez	Villa Mescouéz	
33247	Guernevez Cobalan	Guernévèz Cobalan	
33251	Kervez	Kervéz	
33256	Moulin de Pennele	Moulin de Pennélé	
33268	Troguerot	Troguérot	
33272	Bevern	Bévern	
33276	Cleguer	Cléguer	
33278	Cosquerou	Cosquérou	
33279	Creach Hily	Créach Hily	
33281	Elephen	Eléphen	
33282	Elleouet	Elléouet	
33285	Galedec	Galédec	
33286	Gorre ar Garn	Gorré ar Garn	
33289	Kerangueven	Keranguéven	
33292	Keredan	Kerédan	
33298	Kergreach	Kergréach	
33303	Kerlevean (- / vian)	Kerlévéan (- / vian)	
33317	Lez (Le)	Léz (Le)	
33319	Luzeoc	Luzéoc	
33321	Menez Kergreis	Ménez Kergreis	
33322	Menez Luz	Ménez Luz	
33339	Peran	Péran	
33345	Resterec	Restérec	
33348	Rostegoff	Rostégoff	
33352	Toul ar Menez	Toul ar Ménez	
33353	Trez Bellec	Trèz bellec	
33381	Beg Menez	Beg Ménez	
33395	Goel ar Hoat	Goël ar Hoat	
33396	Gorre ar C’hoat	Gorré ar C'hoat	
33397	Guenegant	Guénégan	
33398	Guernevez	Guernévez	
33403	Kerbeausejour	Kerbeauséjour	
33408	Kerezec	Kérézec	
33413	Kerhere	Kerhéré	
33421	Kerlevic	Kerlévic	
33424	Kerlue	Kerlué	
33434	Kersalaun	Kersalaün	
33437	Kerveguen	Kervéguen	
33445	Menez Groas	Ménez Groas	
33446	Menez Hir	Ménez Hir	
33447	Menez Scarc’h	Ménez Scarc'h	
33448	Menez Ven Seac’h	Ménez Ven Séac'h	
33454	Parc Menez	Parc Ménez	
33462	Prat ar Venec	Prat ar Vénec	
33467	Riviere (La)	Rivière (La)	
33474	Toul Diweon	Toul Diwéon	
33476	Trouz an Ael	Trouz an Aël	
33483	Ty Névez Menez Groas	Ty Névez Ménez Groas	
33522	Kerleo	Kerléo	
33528	Kerveleoc	Kervéléoc	
33532	Metairie (La)	Métairie (La)	
33535	Moulin de Kerleo	Moulin de Kerléo	
33554	Presbytere	Presbytère	
33557	Barriere Rouge (La)	Barrière Rouge (La)	
33559	Foret (La)	Forêt (La)	la Forest, 1389 (RFC)
33563	Kelareun (- / vian)	Kélareun (- / vian)	Kaeranrun, 1351 (ADF, 15H56)
33564	Kelournou (rue de)	Kélournou	
33566	Kereon	Keréon	
33572	Kerleguer	Kerléguer	
33577	Kerveol	Kervéol	
33579	Lechiagat	Léchiagat	
33580	Lehan (rue de)	Léhan	
33581	Leslae	Leslaë	
33582	Lestrediagat	Lestrédiagat	
33585	Menez (rue du)	Ménez	
33586	Menez Quenet (impasse de)	Ménez Quénet	
33588	Metairie Neuve (La)	Métairie Neuve (La)	
