Article,Vedette,Definition,Localisation,INSEE_corrigé,Nom_corrigé,Commentaire
DT37-11480,"Gablinerie (la),","hameau, commune du Petit-Pressigny,",Petit-Pressigny
DT37-11481,"Gablinière (la),","hameau, commune de la Celle-Guenand,",Celle-Guenand
DT37-11486,"Gabrais (le lieu des),","près de la Ganneraie, commune de la Celle-Saint-Avent.",Ganneraie
DT37-11487,"Gabronnes (le lieu des),","près de la Forge, commune de Chambon.",Forge
DT37-11491,"Gachelière (le lieu de la),","près de la Milletière, commune de Bossée.",Milletière
DT37-11492,"Gachère (la),","ferme, commune de la Celle-Guenand.",Celle-Guenand
DT37-11498,"Gachonnières (le lieu des),","près de Beauvais, commune de la Celle-Guenand.",Beauvais
DT37-11498,"Gachonnières (le lieu des),","près de Beauvais, commune de la Celle-Guenand.",Celle-Guenand
DT37-11500,"Gadafré, ou Gondafré (le lieu de),",paroisse de Joué.,Joué
DT37-11518,"Gagnerie (la),","ferme, commune de Saint-Cyr.",Saint-Cyr
DT37-11524,"Gagneries (le lieu des),","près des Brisaciers, commune de la Chapelle-aux-Naux.",Brisaciers
DT37-11527,"Gagneux (les),","ferme, commune de la Celle-Guenand.",Celle-Guenand
DT37-11532,"Gaillage (le),","ferme, commune de la Haye, près du bourg.",Haye
DT37-11541,"Gaillardière (la),","hameau, commune de la Croix-de-Bléré,",Croix-de-Bléré
DT37-11546,"Gaillardière (le lieu de la),","près de la Dargeraie, commune de Saché.",Dargeraie
DT37-11548,"Gaillardière (le lieu de la),","près de la Folie, commune de Saint-Patrice.",Folie
DT37-11549,"Gaillardière (la),","village, près de la Masse, commune de Saint-Règle,",Masse
DT37-11559,"Gailletries (bois des),","près des Échelleries, commune de Saint-Michel-sur-Loire.",Échelleries
DT37-11559,"Gailletries (bois des),","près des Échelleries, commune de Saint-Michel-sur-Loire.",Saint-Michel-sur-Loire
DT37-11568,"Gaitrie (la),","ferme, commune de Maillé.",Maillé
DT37-11569,"Galaisie (le lieu de la),","près de la Jaille, commune de Saint-Senoch.",Jaille
DT37-11572,"Galande (le lieu de la),","près de la Marnière, commune de Boussay.",Marnière
DT37-11576,"Galanderie (la),","village, commune de Saint-Cyr,",Saint-Cyr
DT37-11579,"Galandes (le lieu des),","près des Renaudries, commune de Saint-Épain.",Renaudries
DT37-11581,"Galarderie (la),","ferme, commune de Notre-Dame-d’Oë.",Notre-Dame-d’Oë
DT37-11587,"Galardon (le lieu de la),","près de la Venerie, commune de Neuillé-le-Lierre.",Venerie
DT37-11594,"Galbruns (le lieu des),","commune de Bueil, près du chemin de la Chartre à Neuvy.",Chartre
DT37-11600,"Galerie (la),","ferme, commune de la Celle-Guenand.",Celle-Guenand
DT37-11604,"Galerie (la),","hameau, commune de Saint-Michel-sur-Loire,",Saint-Michel-sur-Loire
DT37-11607,"Galetrie (la),","ferme, près de la Cisse, commune de Limeray.",Cisse
DT37-11608,"Galette (le lieu de la),","près de la Petite-Barre et de la Rauderie, commune de Druye.",Rauderie
DT37-11614,"Galifernière (la),","ferme, commune de Brèches.",Brèches
DT37-11622,"Galippes (le lieu des),","près de la Touche, commune d’Avon.",Touche
DT37-11623,"Galippes (le lieu des),","près de la Reignère, commune de Sazilly.",Reignère
DT37-11624,"Galipses (le lieu des),","commune de Saint-Germain-sur-Vienne, près du chemin de la Cour à la Chaussée.",Cour
DT37-11626,"Gallepières (les), ou Galles-Pierres,","ferme, commune de Ciran-la-Latte.",Ciran-la-Latte
DT37-11631,"Gallichères (le lieu des),","commune de Beaulieu, près du chemin de Vau-Bertrand à Linières.",Vau-Bertrand
DT37-11634,"Galloire (la),","ferme, commune de Brèches.",Brèches
DT37-11637,"Galmagne (le lieu de la),","commune de Huismes, près du chemin des Maupas au Petit-Carroi.",Maupas
DT37-11641,"Galocherie (le lieu de la),","près de la Mignonnière, commune de Ferrières-Larçon.",Mignonnière
DT37-11645,"Galottière (closerie de la),",près de Marmoutier.,Marmoutier
DT37-11646,"Galottinière (le lieu de la),","près de Mouchault, commune de Huismes.",Mouchault
DT37-11649,"Galtières (le lieu des),","près de Saint-Gilles, commune de Razines.",Saint-Gilles
DT37-11650,"Galuches (les),","ferme, commune de Bourgueil, près du Changeon.",Changeon
DT37-11651,"Galuches (le lieu des),","près de Fuchard, commune de Chezelles.",Fuchard
DT37-11652,"Galuches (le lieu des),","près de Pierrefitte, commune de Marçay.",Pierrefitte
DT37-11653,"Galuches (le lieu des),","près de Bois-Turbet, commune de Marcé-sur-Esves.",Bois-Turbet
DT37-11653,"Galuches (le lieu des),","près de Bois-Turbet, commune de Marcé-sur-Esves.",Marcé-sur-Esves
DT37-11655,"Galuches (le lieu des),","près des Roberts, commune de Trogues.",Roberts
DT37-11658,"Gamalte (le lieu de la),","près de la Creuse, commune d’Yzeures.",Creuse
DT37-11673,"Ganerelle (le lieu de la),","commune de Nouâtre, près de la Vienne.",Vienne
DT37-11676,"Ganeries (le lieu des),","près de la Vallée-Pécard, commune de Vallères.",Vallée-Pécard
DT37-11681,"Ganière (le lieu de la),","près de Jautrou, commune d’Avon.",Jautrou
DT37-11684,"Ganneraie (la),","hameau, commune de Joué,",Joué
DT37-11689,"Ganneries (le lieu des),","près de la Brossardière, commune de Charnizay.",Brossardière
DT37-11695,"Gaona,","nom donné à un fief situé près de Relay, dans la paroisse de Pont-de-Ruan, et qui fut vendu, vers 1110, par Aubert Piro, à l’abbaye de Fontevrault. — (Cartulaire de Fontevrault).",Relay
DT37-11696,"Gapiaux, ou Gapeaux (les),","ferme, commune de Marigny.",Marigny
DT37-11710,"Garaudières (le lieu des),","près des Basses-Benardières, commune de Rilly.",Basses-Benardières
DT37-11713,"Gard (le lieu du),","près de la Cressaudière, commune de Vouvray.",Cressaudière
DT37-11722,"Gardes (le lieu des),","près de Saint-Martin, commune de Saint-Épain.",Saint-Martin
DT37-11723,"Gardes (le fief des),","situé dans la paroisse de Saint-Ours, de Loches.",Saint-Ours
DT37-11728,"Gardois (le lieu du),","près de Champ-Derouet, commune de Cussay.",Champ-Derouet
DT37-11729,"Gare (la),","hameau, commune de Chisseaux,",Chisseaux
DT37-11732,"Gare (la),","station du chemin de fer, commune de Notre-Dame-d’Oë.",Notre-Dame-d’Oë
DT37-11735,"Gareau (le lieu de),","près des Bregeons, commune de Betz.",Bregeons
DT37-11737,"Gareau (le lieu de),","près de Cussé, commune de Notre-Dame-d’Oë.",Cussé
DT37-11737,"Gareau (le lieu de),","près de Cussé, commune de Notre-Dame-d’Oë.",Notre-Dame-d’Oë
DT37-11738,"Gareillères (le lieu des),","près des Caves-du-Vau-Renou, commune de Saint-Nicolas-de-Bourgueil.",Caves-du-Vau-Renou
DT37-11745,"Garenne (la),","ferme, commune de la Celle-Guenand, près du bourg.",Celle-Guenand
DT37-11758,"Garenne (la),","ferme, commune de Villeloin.",Villeloin
DT37-11759,"Garenne-de-l’Entonnoir (le lieu de la),","près de Bois-Guenand, commune de Charnizay.",Bois-Guenand
DT37-11761,"Garenne-de-Naigrefin (le lieu de la),","près de la Cave, commune de Theneuil.",Cave
DT37-11763,"Garenne-Gaudrue (le lieu de la),","près de la Paqueraye, commune de Chezelles.",Paqueraye
DT37-11765,"Garennes (le lieu des),","près des Cornus, commune de Razines.",Cornus
DT37-11768,"Gargeau (étang),",commune de Ciran-la-Latte.,Ciran-la-Latte
DT37-11772,"Gargouille (le lieu de la),","commune de Civray-sur-Cher, près du chemin des Fougères à Thoré.",Fougères
DT37-11774,"Gargouillère (le lieu de la),","près de Crémille, commune de Mazières.",Crémille
DT37-11787,"Garot (le lieu de),","commune de Parçay-Meslay, près du chemin de Parçay à Monnaie.",Parçay
DT37-11789,"Garrois (le lieu des),","près des Bonneaux, commune de Chaumussay.",Bonneaux
DT37-11794,"Gas (le lieu des),","commune de Charnizay, près du chemin du Petit-Pressigny à Saint-Flovier.",Petit-Pressigny
DT37-11795,"Gascard (le lieu de),","commune du Grand-Pressigny, près de la route du Grand-Pressigny à Preuilly.",Grand-Pressigny
DT37-11795,"Gascard (le lieu de),","commune du Grand-Pressigny, près de la route du Grand-Pressigny à Preuilly.",Grand-Pressigny
DT37-11803,"Gasnier, ou les Gasniers,","ferme, commune de Sainte-Maure, près de la Manse-de-Mareille.",Manse-de-Mareille
DT37-11811,"Gasserie (la),","ferme, commune d’Auzouer, près de la Brenne.",Brenne
DT37-11814,"Gastelinière (la), ou Gatelinière,","ferme, paroisse de Pozay-le-Vieil, en Poitou.",Pozay-le-Vieil
DT37-11824,"Gastines (la croix de),","commune de Saint-Jean-Saint-Germain, près de Gastines et du chemin de Loches.",Gastines
DT37-11837,"Gateau (le bois),","près de Touchaulard, commune de Bossay.",Touchaulard
DT37-11840,"Gateau, ou Gastault,","ferme, commune du Grand-Pressigny, près de l’Égronne.",Grand-Pressigny
DT37-11840,"Gateau, ou Gastault,","ferme, commune du Grand-Pressigny, près de l’Égronne.",Égronne
DT37-11842,"Gateau (le lieu de),","près de Gallotières, commune de Vou.",Gallotières
DT37-11844,"Gatebois (le lieu de),","près de Fougères, commune de Civray-sur-Cher.",Fougères
DT37-11845,"Gatebois (le lieu de),","près de la Cantinière, commune de Noyant.",Cantinière
DT37-11849,"Gatebourse (le lieu de),","près de Doucé, commune de Pouzay.",Doucé
DT37-11852,"Gate-Fer (le lieu de),","près des Roberdières, commune de Sainte-Maure.",Roberdières
DT37-11853,"Gate-Fers (le lieu des),","près de la Gimpière, commune du Petit-Pressigny.",Gimpière
DT37-11853,"Gate-Fers (le lieu des),","près de la Gimpière, commune du Petit-Pressigny.",Petit-Pressigny
DT37-11856,"Gatepierres,","ferme, commune de Ciran-la-Latte.",Ciran-la-Latte
DT37-11861,"Gatienneries (les),","ferme, commune de Saint-Michel-sur-Loire.",Saint-Michel-sur-Loire
DT37-11862,"Gatière (fontaine de la),","près des Aunays, commune de Saché.",Aunays
DT37-11867,"Gatineau,","ferme, commune de Brèches,",Brèches
DT37-11875,"Gatinière (le lieu de la),","près de Galice, commune de Sepmes.",Galice
DT37-11884,"Gaubernière (la),","ferme, commune de la Celle-Guenand.",Celle-Guenand
DT37-11889,"Gaucher (le lieu de),","près de la Loire, commune de Montlouis.",Loire
DT37-11898,"Gaudasserie (le lieu de la),","près de la fontaine du Pont, paroisse de Saunay.",Pont
DT37-11903,"Gaudelles (le lieu des),","près de la Cour-Neuve, commune de Huismes.",Cour-Neuve
DT37-11904,"Gaudereau (le lieu de),","près de Roussay, commune de Semblançay.",Roussay
DT37-11905,"Gaudères (le lieu des),","près de Travaille-Coquin, commune de Langeais.",Travaille-Coquin
DT37-11907,"Gaudetterie, ou Godetterie (la),","ferme, commune de la Celle-Guenand.",Celle-Guenand
DT37-11923,"Gaudines (le lieu des),","près de la Jalletière, commune de Noyant.",Jalletière
DT37-11940,"Gaudinière (la),","ferme, commune de Saint-Maure.",Saint-Maure
DT37-11960,"Gaudraye (la),","ferme, commune de Joué.",Joué
DT37-11975,"Gauger (bois de),",commune de Chisseaux.,Chisseaux
DT37-11981,"Gaulières (le lieu des),","près de la Touche, commune de Barrou.",Touche
DT37-11984,"Gaultier (le bois),",commune de Saint-Michel-sur-Loire.,Saint-Michel-sur-Loire
DT37-11987,"Gaumarote (le lieu de),","près de la Manse, commune de Noyant.",Manse
DT37-11999,"Gautellière (la),","commune de Villedômer, près de l’étang de l’Archevêque.",Archevêque
DT37-12004,"Gautoux (les),","hameau, commune de Brèches,",Brèches
DT37-12016,"Gautrie (la),",paroisse de Saint-Hippolyte.,Saint-Hippolyte
DT37-12037,"Gelins (les bois),","près de la Cauchoise, commune de Manthelan.",Cauchoise
DT37-12040,"Gemmetrie (la),","ferme, commune de Saint-Michel-sur-Loire.",Saint-Michel-sur-Loire
DT37-12043,"Genassés (le lieu des),","commune de Saint-Senoch, près du chemin de Sainte-Julitte à Châtillon.",Sainte-Julitte
DT37-12048,"Genauries (le lieu des),","près de Paris-Buton, commune de Bourgueil.",Paris-Buton
DT37-12051,"Gendraux (les),","ferme, commune de Marigny.",Marigny
DT37-12054,"Gendry (le bois),",commune de Saint-Michel-sur-Loire.,Saint-Michel-sur-Loire
DT37-12058,"Generie (la),","ferme, commune des Essarts.",Essarts
DT37-12063,"Genest (le lieu de),","près de la Petite-Caillère, commune de Chaumussay.",Petite-Caillère
DT37-12064,"Genestrole (le lieu de la),","près de la Gringoterie, commune de Saint-Paterne.",Gringoterie
DT37-12065,"Genêt (le), ou les Genêts,","ferme, commune de la Celle-Guenand.",Celle-Guenand
DT37-12066,"Genêt (bois de),","près des Fosselles, commune de Chambourg.",Fosselles
DT37-12076,"Genetrés (la lieu des),","près de Monjallon, commune de Rilly.",Monjallon
DT37-12080,"Genetrolle (le lieu de),","près de Crouillas, commune de Chemillé-sur-Dême.",Crouillas
DT37-12084,"Genêts (le lieu des),","près de la Mazère, commune du Louroux.",Mazère
DT37-12085,"Genêts (le bois des),","près du Petit-Coudreau, commune de Reugny.",Petit-Coudreau
DT37-12087,"Genêts (les),","ferme et château, commune de Villeloin.",Villeloin
DT37-12088,"Genetuls (le lieu des),","près de la Ferrugineuse, commune de Bossay.",Ferrugineuse
DT37-12090,"Genevraie (la),","village, commune de Marigny,",Marigny
DT37-12093,"Genevrier (le lieu du),","commune de Chaumussay, près de la Claise et du bourg.",Claise
DT37-12096,"Genièvre (le lieu de),","près du Val-d’Orquaire, paroisse de Bléré.",Val-d’Orquaire
DT37-12099,"Genièvres (le lieu des),","près de la Bournée, commune de Candes.",Bournée
DT37-12099,"Genièvres (le lieu des),","près de la Bournée, commune de Candes.",Candes
DT37-12100,"Genièvres (le lieu des),","près de Maulay, commune de Civray-sur-Esves.",Maulay
DT37-12104,"Genièvres (le lieu des),","commune de Parçay-Meslay, près du chemin de la Thomassière à Couleurs.",Thomassière
DT37-12105,"Genièvres (le lieu des),","près de la Bergeaudrie, commune de Sainte-Maure.",Bergeaudrie
DT37-12106,"Genièvres (le lieu des),","près de la Jugeraie, commune de Sainte-Maure.",Jugeraie
DT37-12108,"Genillés (le lieu des),","près du Lane, commune de la Chapelle-sur-Loire.",Lane
DT37-12111,"Gennegées (le lieu des),","près de la Bréchottière, commune de Louans.",Bréchottière
DT37-12116,"Gennetrie (la),","ferme, commune de Saint-Michel-sur-Loire.",Saint-Michel-sur-Loire
DT37-12117,"Genotrie (la),","ferme, commune d’Avrillé, près de la Roumer.",Roumer
DT37-12118,"Saint-Genouph,","commune du canton de Tours-sud, arrondissement de Tours,",Tours-sud
DT37-12121,"Genoux (le lieu de),","près du Rouchoux, commune du Grand-Pressigny.",Rouchoux
DT37-12121,"Genoux (le lieu de),","près du Rouchoux, commune du Grand-Pressigny.",Grand-Pressigny
DT37-12124,"Gentillerie (le lieu de la),","commune de Saint-Senoch, près du chemin de Barbeneuve au Carroi-des-Contents.",Barbeneuve
DT37-12125,"Gentillier (la fontaine du),","près de Châteaupin, commune de Ligueil.",Châteaupin
DT37-12132,"Georges (le lieu de),","près de la Gontière, commune de Faye-la-Vineuse.",Gontière
DT37-12133,"Saint-Georges (le lieu de),","près de la Vallée-Germain, commune des Hermites.",Vallée-Germain
DT37-12135,"Saint-Georges-sur-Cher,","commune du canton de Montrichard, arrondissement de Blois (Loir-et-Cher).",Blois
DT37-12137,"Georget (le lieu de),","près de la Berangerie, commune de Saint-Jean-Saint-Germain.",Berangerie
DT37-12138,"Georgetterie (le lieu de la),","près de la Pinsonnière, commune de Parçay-Meslay.",Pinsonnière
DT37-12151,"Gerbelots (le lieu des),","commune de Ligré, près du chemin de Touraine à Ligre.",Touraine
DT37-12156,"Gerce (le lieu de la),","commune de Druye, près de la Petite-Barre.",Petite-Barre
DT37-12158,"Gergiottières (le lieu des),","commune d’Yzeures, près du chemin de Cirande à Marigny.",Cirande
DT37-12164,"Saint-Germain-d’Arcé,","commune du canton du Lude, arrondissement de la Flèche (Sarthe),",Lude
DT37-12164,"Saint-Germain-d’Arcé,","commune du canton du Lude, arrondissement de la Flèche (Sarthe),",Flèche
DT37-12176,"Gertuzette (le lieu de),","près de Belair, commune de Reugny.",Belair
DT37-12177,"Saint-Gervais (le lieu de),","commune d’Esves-le-Moutier, près du chemin d’Esves à Ferriere.",Esves
DT37-12181,"Geteries (le lieu des),","près des Pretrereaux, commune de Charnizay.",Pretrereaux
DT37-12184,"Gevardière (le lieu de la),","commune du Louroux, près du chemin du Carroi à Bossee.",Carroi
DT37-12185,"Gevêques (le lieu des),","près de la Bastiennerie, commune de Thilouze.",Bastiennerie
DT37-12186,"Gévrioux,","ferme, commune de La Riche, près de la Loire.",Riche
DT37-12186,"Gévrioux,","ferme, commune de La Riche, près de la Loire.",Loire
DT37-12187,"Gévrioux (île de),","dans la Loire, commune de La Riche.",Riche
DT37-12188,"Gibauderie (le lieu de la),","près de la Michaudrie, commune de Neuilly-le-Brignon.",Michaudrie
DT37-12199,"Gibaults (le lieu des),","commune d’Yzeures, près de la Creuse et de Poizay.",Poizay
DT37-12203,"Giberdières (le lieu des),","près du Gros-Chêne, commune de Rigny.",Gros-Chêne
DT37-12205,"Gibet (le lieu du),","près de Planchoury, commune de Langeais.",Planchoury
DT37-12206,"Gibet (la croix du),","commune de Ligré, près du chemin des Plaudières à la Morlière.",Plaudières
DT37-12208,"Gibets (le lieu des),","près de la Carrière, commune de Charentilly.",Carrière
DT37-12209,"Gibets (le lieu des),","près de la Bourdonnière, commune de Saint-Épain.",Bourdonnière
DT37-12211,"Gibottière (la),","ferme, commune de Marcé-sur-Esves.",Marcé-sur-Esves
DT37-12212,"Gibours (le lieu des),","près de Brouard, commune de Neuillé-le-Lierre.",Brouard
DT37-12222,"Gigots (les),","ferme, commune du Grand-Pressigny.",Grand-Pressigny
DT37-12223,"Gigoulières (le lieu des),","près de la Limettrie, commune de Gizeux.",Limettrie
DT37-12224,"Gigoulières (le lieu des),","près du Rochereau, commune d’Ingrandes.",Rochereau
DT37-12234,"Gilbert,","ancien fief, près de La Croix-de-Bléré.",Croix-de-Bléré
