article_id,vedette,vedette_orig,localisationde,dpt_code,canton_code,localisationco,localisationco_orig,NCCENR_orig,insee_code,method,reference
PO9-01107,Chatel Montagne,Châtel-Montagne,Allier,03,Mayet-de-Montagne,none,none,Châtel-Montagne,Chatel Montagne (03066),dpt_exact,     Châtel Montagne     Allier     con du Mayet de Montagne       Castrum de Montanha  prior  218 a      Castrum in Montanis  240 a      Chastel de Montanha  187 c    
PO9-01109,Chatelperron,Châtelperron,Allier,03,Jaligny,none,none,Châtelperron,Chatelperron (03067),dpt_exact,     Châtelperron     Allier     con de Jaligny       Castrum Loparro  218 g    
PO9-01110,Chatelus,Châtelus,Allier,03,Lapalisse,none,none,Châtelus,Chatelus (03068),dpt_exact,     Châtelus     Allier     con de Lapalisse       Chatelhut  183 b    
PO9-01115,Chatillon,Châtillon,Allier,03,Montet,none,none,Châtillon,Chatillon (03069),dpt_exact,     Châtillon     Allier     con du Montet       Castellio  capellanus  89 b      Castillio  114 b      Chastelon  149 e  capellanus  35 f    
PO9-01143,Chavenon,Chavenon,Allier,03,Montmarault,none,none,Chavenon,Chavenon (03070),dpt_exact,     Chavenon     Allier     con de Montmarault       Caveno  128 d      Chavano  capellanus  32 d      Chavenon  148 i  capellanus  97 f    
PO9-01147,Chavroches,Chavroches,Allier,03,Jaligny,none,none,Chavroches,Chavroches (03071),dpt_exact,     Chavroches     Allier     con de Jaligny       Chava Rocha  185 a    
PO9-01153,Chazemais,Chazemais,Allier,03,Huriel,none,none,Chazemais,Chazemais (03072),dpt_exact,     Chazemais     Allier     con d Huriel       Chassanhie  capellanus  53 a      Cheremez  capellanus  98 b      Chezemais  128 d      Chosemays  3 b  12 c    
PO9-01157,Chemilly,Chemilly,Allier,03,Souvigny,none,none,Chemilly,Chemilly (03073),dpt_exact,     Chemilly     Allier     con de Souvigny       Chemilhet  180 b    
PO9-01169,Chezelle,Chezelle,Allier,03,Chantelle,none,none,Chezelle,Chezelle (03075),dpt_exact,     Chezelle     Allier     con de Chantelle       Chadelle  capellanus  34 h      Chaselles  149 c      Chazelle  117 a      Chezelle  cappellanus  77 a    
PO9-01177,Chirat l Eglise,Chirat-l’Église,Allier,03,Ébreuil,none,none,Chirat-l'Église,Chirat l Eglise (03077),dpt_exact,     Chirat l Église     Allier     con d Ébreuil       Chirac  149 i  prior  84 b      Chitrat  capellanus  91 b      Sirac  capellanus  34 g    
PO9-01186,Chouvigny,Chouvigny,Allier,03,Ébreuil,none,none,Chouvigny,Chouvigny (03078),dpt_exact,     Chouvigny     Allier     con d Ébreuil       Chalvinhet  174 c    
PO9-01192,Cindre,Cindré,Allier,03,Jaligny,none,none,Cindré,Cindre (03079),dpt_exact,     Cindré     Allier     con de Jaligny       Sindriacus  curatus  218 e    
PO9-01229,Cognat Lyonne,Cognat-Lyonne,Allier,03,Escurolles,none,none,Cognat-Lyonne,Cognat Lyonne (03080),dpt_exact,     Cognat Lyonne     Allier     con d Escurolles       Conhat  170 c    
PO9-01242,Colombier,Colombier,Allier,03,Commentry,none,none,Colombier,Colombier (03081),dpt_exact,     Colombier     Allier     con de Commentry       Colomberium  capellanus  33 f  101 d  prior  84 e  101 f      Columbarium  134 d      Columberium  prioratus  22 f  135 c      Columbier  148 g    
PO9-01262,Commentry,Commentry,Allier,03,Montluçon,none,none,Commentry,Commentry (03082),dpt_exact,     Commentry     Allier     con de Montluçon     arrt de Montluçon       Comentriacus  capellanus  101 c      Commentriacus  134 d  capellanus  34 b    
PO9-01294,Contigny,Contigny,Allier,03,Montet,none,none,Contigny,Contigny (03083),dpt_exact,     Contigny     Allier     con du Montet       Continhet  181 a  curatus  219 d    
PO9-01317,Cosne d Allier,Cosne-d’Allier,Allier,03,Hérisson,none,none,Cosne-d'Allier,Cosne d Allier (03084),dpt_exact,     Cosne d Allier     Allier     con d Hérisson       Carie  148 j      Cona  3 a  12 e      Conna  capellanus  32 c      Cosna  128 c  capellanus  97 e  vicarius  98 e    
PO9-01333,Coulandon,Coulandon,Allier,03,Moulins-ouest,none,none,Coulandon,Coulandon (03085),dpt_exact,     Coulandon     Allier     con de Moulins ouest       Colendonium  capellanus  88 e      Collandon  149 e      Colondonium  capellanus  36 c      Coullendonium  113 g    
PO9-01334,Couleuvre,Couleuvre,Allier,03,Lurcy-Lévy,none,none,Couleuvre,Couleuvre (03087),dpt_exact,     Couleuvre     Allier     con de Lurcy Lévy       Colubra  prioratus  22 i      Colubrium  113 a  prioratus  35 g  prior  75 e  prior curatus  114 e    
PO9-01346,Courcais,Courçais,Allier,03,Huriel,none,none,Courçais,Courcais (03088),dpt_exact,     Courçais     Allier     con d Huriel       Corsayum  capellanus  78 b      Corroy  147 n      Corsayum  prior  32 g      Corseyum  129 e    
PO9-01363,Coutansouze,Coutansouze,Allier,03,Ébreuil,none,none,Coutansouze,Coutansouze (03089),dpt_exact,     Coutansouze     Allier     con d Ébreuil       Contenciose  149 j      Contenosa  capellanus  35 b      Contentiosa  117 e  capellanus  91 c    
PO9-01369,Couzon,Couzon,Allier,03,Lurcy-Lévy,none,none,Couzon,Couzon (03090),dpt_exact,     Couzon     Allier     con de Lurcy Lévy       Cousonium  113 f  capellanus  88 d      Cozon  149 k    
PO9-01381,Cressanges,Cressanges,Allier,03,Montet,none,none,Cressanges,Cressanges (03092),dpt_exact,     Cressanges     Allier     con de Montet       Cresenges  149 d      Cressangie  114 b  capellanus  35 e  89 b      Cressanges  grangia  219 a    
PO9-01387,Creuzier le Neuf,Creuzier-le-Neuf,Allier,03,Cusset,none,none,Creuzier-le-Neuf,Creuzier le Neuf (03093),dpt_exact,     Creuzier le Neuf     Allier     con de Cusset       Cruciacus Novus  186 c  curatus  218 c    
PO9-01388,Creuzier le Vieux,Creuzier-le-Vieux,Allier,03,Cusset,none,none,Creuzier-le-Vieux,Creuzier le Vieux (03094),dpt_exact,     Creuzier le Vieux     Allier     con de Cusset       Cruciacus Vetus  183 c    
PO9-01437,Cusset,Cusset,Allier,03,Vichy,none,none,Cusset,Cusset (03095),dpt_exact,     Cusset     Allier     con de Vichy     arrt de Vichy       Cuciacus  185 a  abbatissa  189 a  218 b  239 a  archipresbiteratus  182 189  217 218  archipresbiter vel curatus  214 a  archidiaconus  218 g  collegium  214 a  218 g  curati  239 a    
PO9-01463,Deneuille les Mines,Deneuille-les-Mines,Allier,03,Montluçon-est,none,none,Deneuille-les-Mines,Deneuille les Mines (03097),dpt_exact,     Deneuille les Mines     Allier     con de Montluçon est       Denolium  128 e  capellanus  97 f      Nolium  capellanus  53 b      Tenuelle  148 d    
PO9-01466,Desertines,Désertines,Allier,03,Montluçon-est,none,none,Désertines,Desertines (03098),dpt_exact,     Désertines     Allier     con de Montluçon est       Deserteines  148 f      Dersertines  134 c  capellanus  33 f  101 c    
PO9-01470,Deux Chaises,Deux-Chaises,Allier,03,Montet,none,none,Deux-Chaises,Deux Chaises (03099),dpt_exact,     Deux Chaises     Allier     con du Montet       Dotheles  149 i      Due Case  capellanus  34 h  77 c  117 c  prior  91 d    
PO9-01480,Domerat,Domérat,Allier,03,Montluçon-ouest,none,none,Domérat,Domerat (03101),dpt_exact,     Domérat     Allier     con de Montluçon ouest       Domerac  147 f      Domeracus  130 a  prioratus  130 d  prior  33 d  vicarius  98 f      Domeyrac  prioratus  22 d      Domeyracus  prior  77 d    
PO9-01498,Doyet,Doyet,Allier,03,Montmarault,none,none,Doyet,Doyet (03104),dpt_exact,     Doyet     Allier     con de Montmarault       Doe  capellanus  32 b      Doet  148 e      Doyacus  capellanus  79 a      Doyetum  128 b    
PO9-01502,Droiturier,Droiturier,Allier,03,Lapalisse,none,none,Droiturier,Droiturier (03105),dpt_exact,     Droiturier     Allier     con de Lapalisse       Dareyturay  prior  218 b      Deutures  183 a      Dreyturiacus  prior  240 b    
PO9-01513,Durdat Larequille,Durdat-Larequille,Allier,03,Marcillat,none,none,Durdat-Larequille,Durdat Larequille (03106),dpt_exact,     Durdat Larequille     Allier     con de Marcillat       Drudacus  capellanus  76 e      Dudrac  capellanus  34 e      Durdatum  134 c    
PO9-01517,Ebreuil,Ébreuil,Allier,03,Montluçon,none,none,Ébreuil,Ebreuil (03107),dpt_exact,     Ébreuil     Allier     con de Montluçon     arrt de Montluçon       Ebrolium  170 d  patronus  117 d  134 e  231 a  234 a  decanus  214 d      Ebroliensis  abbas  117 d    
PO9-01519,Echassieres,Échassières,Allier,03,Ébreuil,none,none,Échassières,Echassieres (03108),dpt_exact,     Échassières     Allier     con d Ébreuil       Eschacerie  capellanus  35 b  77 b      Eschacieres  149 j      Eschasserie  117 b    
PO9-01547,Escurolles,Escurolles,Allier,03,Gannat,none,none,Escurolles,Escurolles (03109),dpt_exact,     Escurolles     Allier     con de Gannat     arrt de Gannat       Escurolas  173 d      Escuroles  decanus  172 b  173 c      Escurolie  prior  232 b  decanus  172 a    
PO9-01583,Estivareilles,Estivareilles,Allier,03,Hérisson,none,none,Estivareilles,Estivareilles (03111),dpt_exact,     Estivareilles     Allier     con d Hérisson       Estivalles  148 c      Estivarelie  parochia  128 g      Estivarelle  capellanus  31 g  98 a    
PO9-01591,Etroussat,Étroussat,Allier,03,Chantelle,none,none,Étroussat,Etroussat (03112),dpt_exact,     Étroussat     Allier     con de Chantelle       Estrossat  181 a    
PO9-01655,Ferrieres sur Sichon,Ferrières-sur-Sichon,Allier,03,Mayet-de-Montagne,none,none,Ferrières-sur-Sichon,Ferrieres sur Sichon (03113),dpt_exact,     Ferrières sur Sichon     Allier     con de Mayet de Montagne       Ferreyras  185 a    
PO9-01657,Ferte Hauterive,Ferté-Hauterive,Allier,03,Neuilly-le-Réal,none,none,Ferté-Hauterive,Ferte Hauterive (03114),dpt_exact,     Ferté Hauterive  La      Allier     con de Neuilly le Réal       Altaripa  sive La Ferté  curatus  218 d      Infirmitas  prior  239 b    
PO9-01682,Fleuriel,Fleuriel,Allier,03,Chantelle,none,none,Fleuriel,Fleuriel (03115),dpt_exact,     Fleuriel     Allier     con de Chantelle       Fleuriacus  parochia  117 c      Fleury  149 h      Floreum  prior  76 f      Floriacus  capellanus  91 a      Floriet  18 b      Fluriacus  capellanus  34 h    
PO9-01723,Fourilles,Fourilles,Allier,03,Chantelle,none,none,Fourilles,Fourilles (03116),dpt_exact,     Fourilles     Allier     con de Chantelle       Ferolle  capellanus  77 c      Ferroles  149 a      Forreles  13 a      Forilhie  capellanus  34 g      Fulchere alias Foine  117 c    
PO9-01736,Franchesse,Franchesse,Allier,03,Bourbon-l’Archambault,none,none,Franchesse,Franchesse (03117),dpt_exact,     Franchesse     Allier     con de Bourbon l Archambault       Francechie  vicarius  89 c      Francesches  149 k      Franceschie  capellanus  36 b  76 b      Fransechie  113 c    
PO9-01775,Gannat,Gannat,Allier,03,none,none,none,Gannat,Gannat (03118),dpt_exact,     Gannat     Allier       Ganniatum  Sancta Crux  172 c  Sanctus Stephanus  172 b  prior  231 b      Ganniacus  Sanctus Jacobus  prior  215 b  Sanctus Stephanus  prior  215 a    
PO9-01819,Gipcy,Gipcy,Allier,03,Souvigny,none,none,Gipcy,Gipcy (03122),dpt_exact,     Gipcy     Allier     con de Souvigny       Giciacus  capellanus  35 d      Gipcy  capellanus  89 c      Grecy  149 g      Gyptiacus  114 c    
PO9-01825,Givarlais,Givarlais,Allier,03,Hérisson,none,none,Givarlais,Givarlais (03123),dpt_exact,     Givarlais     Allier     con d Hérisson       Giverlay  148 c      Giverlayum  capellanus  97 h      Gyveslaium  128 g    
PO9-01850,Gouise,Gouise,Allier,03,Neuilly-le-Réal,none,none,Gouise,Gouise (03124),dpt_exact,     Gouise     Allier     con de Neuilly le Réal       Goyzi  184 c    
PO9-01921,Hauterive,Hauterive,Allier,03,Escurolles,none,none,Hauterive,Hauterive (03126),dpt_exact,     Hauterive     Allier     con d Escurolles       Altaripa  169 c  186 d    
PO9-01925,Herisson,Hérisson,Allier,03,Montluçon,none,none,Hérisson,Herisson (03127),dpt_exact,     Hérisson     Allier     con de Montluçon     arrt de Montluçon       Hericio  archipresbiteratus  97 98  148      Heriço  archipresbiteratus  3  12  17  22  24 c      Herissio  127 f  archipresbiteratus  127 129      Herisson  148 k      Hiricio  capellanus  78 e  capitulum  78 c      Hyricio  archipresbiteratus  31 32  53  78 79  84  capellanus  31 e  capitulum  31 f    
PO9-01941,Huriel,Huriel,Allier,03,Montluçon,none,none,Huriel,Huriel (03128),dpt_exact,     Huriel     Allier     con de Montluçon     arrt de Montluçon       Heuriacus  prioratus Beatae Mariae  129 d      Huriacus  archipresbiteratus  2 d  11 b  17  22  24 b  32 33  53  77 78  84  98 99  107 g  129 130  capellanus  32 e  capitulum  22 d  33 d  98 e  parochia  130 c  prior  33 e  prioratus  22 d  vicarii  98 f      Huryacus  archipresbiteratus  147 e      Urie  147 e    
PO9-01943,Hyds,Hyds,Allier,03,Commentry,none,none,Hyds,Hyds (03129),dpt_exact,     Hyds     Allier     con de Commentry       Ids  2 d  capellanus  76 f      Idz  148 g      Itz  capellanus  34 b      Yd s   11 d      Yz  17 b    
PO9-01956,Isserpent,Isserpent,Allier,03,Lapalisse,none,none,Isserpent,Isserpent (03131),dpt_exact,     Isserpent     Allier     con de Lapalisse       Ysarba  183 b    
PO9-01981,Jenzat,Jenzat,Allier,03,Gannat,none,none,Jenzat,Jenzat (03133),dpt_exact,     Jenzat     Allier     con de Gannat       Genzat  174 a      Gensiacus  prior  214 c      Genziacus  prior  231 b    
PO9-02054,Lafeline,Laféline,Allier,03,Saint-Pourçain-sur-Sioule,none,none,Laféline,Lafeline (03134),dpt_exact,     Laféline     Allier     con de Saint Pourçain sur Sioule       La Féline  curatus  219 d      Lhifelhina  181 a    
PO9-02075,Lalizolle,Lalizolle,Allier,03,Ébreuil,none,none,Lalizolle,Lalizolle (03135),dpt_exact,     Lalizolle     Allier     con d Ébreuil       La Glizola  171 a    
PO9-02078,Lamaids,Lamaids,Allier,03,Montluçon-ouest,none,none,Lamaids,Lamaids (03136),dpt_exact,     Lamaids     Allier     con de Montluçon ouest       Lamer  hospitale  22 e      Lesmain  147 l      Maldie  parochia  130 d      Massie  capellanus  99 c    
PO9-02097,Langy,Langy,Allier,03,Varennes-sur-Allier,none,none,Langy,Langy (03137),dpt_exact,     Langy     Allier     con de Varennes sur Allier       Lange  184 c      Langy  prior  240 b    
PO9-02106,Lapalisse,Lapalisse,Allier,03,Vichy,none,none,Lapalisse,Lapalisse (03138),dpt_exact,     Lapalisse     Allier     con de Vichy     arrt de Vichy       Palitia  187 c      La Palisse  presbiteri vicarii  185 a    
PO9-02116,Laprugne,Laprugne,Allier,03,Mayet-de-Montagne,none,none,Laprugne,Laprugne (03139),dpt_exact,     Laprugne     Allier     con du Mayet de Montagne       La Prunha  186 b    
PO9-02166,Lavault Sainte Anne,Lavault-Sainte-Anne,Allier,03,Montluçon-est,none,none,Lavault-Sainte-Anne,Lavault Sainte Anne (03140),dpt_exact,     Lavault Sainte Anne     Allier     con de Montluçon est       Lavatry  148 o      Vallis  capellanus  34 c  101 f  prior  34 c  53 d  76 d      Vallis Sancte Anne  135 a    
PO9-02224,Liernolles,Liernolles,Allier,03,Jaligny,none,none,Liernolles,Liernolles (03144),dpt_exact,     Liernolles     Allier     con de Jaligny       Linayrolas  189 a    
PO9-02232,Lignerolles,Lignerolles,Allier,03,Montluçon-ouest,none,none,Lignerolles,Lignerolles (03145),dpt_exact,     Lignerolles     Allier     con de Montluçon ouest       Lignerolles  147 g      Linayroles  prior  33 a      Linerolie  11 c  17 a  130 c  prior  77 f    
PO9-02244,Limoise,Limoise,Allier,03,Lurcy-Lévy,none,none,Limoise,Limoise (03146),dpt_exact,     Limoise     Allier     con de Lurcy Lévy       Limesia  113 e  capellanus  36 c  88 d  vicarius  89 c    
PO9-02272,Loddes,Loddes,Allier,03,Donjon,none,none,Loddes,Loddes (03147),dpt_exact,     Loddes     Allier     con du Donjon       Lode  188 c    
PO9-02281,Loriges,Loriges,Allier,03,Saint-Pourçain-sur-Sioule,none,none,Loriges,Loriges (03148),dpt_exact,     Loriges     Allier     con de Saint Pourçain sur Sioule       Lorighas  170 e      Lorigie  curatus  215 c    
PO9-02294,Louchy Montfand,Louchy-Montfand,Allier,03,Saint-Pourçain-sur-Sioule,none,none,Louchy-Montfand,Louchy Montfand (03149),dpt_exact,     Louchy Montfand     Allier     con de Saint Pourçain sur Sioule       Lochet  180 c    
PO9-02310,Louroux Bourbonnais,Louroux-Bourbonnais,Allier,03,Hérisson,none,none,Louroux-Bourbonnais,Louroux Bourbonnais (03150),dpt_exact,     Louroux Bourbonnais     Allier     con d Hérisson       Oratorium Borbonense  128 e  capellanus  31 f  prioratus  129 c      Oratorium  de  Borbonio  prior et capellanus  78 d      Oratorium le Borbon  148 j    
PO9-02311,Louroux de Beaune,Louroux-de-Beaune,Allier,03,Montmarault,none,none,Louroux-de-Beaune,Louroux de Beaune (03151),dpt_exact,     Louroux de Beaune     Allier     con de Montmarault       Oratorium  148 g      Oratorium Belne  134 e  capellanus  101 d      Oratorium de Benna  capellanus  33 f    
PO9-02312,Louroux de Bouble,Louroux-de-Bouble,Allier,03,Ébreuil,none,none,Louroux-de-Bouble,Louroux de Bouble (03152),dpt_exact,     Louroux de Bouble     Allier     con d Ébreuil       Loroir  149 j      Oratorium Bibule  117 e      Oratorium Bubule  capellanus  91 b      Oratorium Budelle  capellanus  34 g    
PO9-02313,Louroux Hodement,Louroux-Hodement,Allier,03,Hérisson,none,none,Louroux-Hodement,Louroux Hodement (03153),dpt_exact,     Louroux Hodement     Allier     con d Hérisson       Loroir Odement  148 d      Oratorium Hodemant  prior  84 d      Oratorium Ludovici  capellanus  53 a      Oratorium Adement  128 f      Oratorium Odeman  prioratus  22 g      Oratorium Odement  prioratus  129 b      Oratorium Odomant  capellanus  97 g    
PO9-02368,Magnet,Magnet,Allier,03,Varennes-sur-Allier,none,none,Magnet,Magnet (03157),dpt_exact,     Magnet     Allier     con de Varennes sur Allier       Manhi  187 a    
PO9-02377,Maillet,Maillet,Allier,03,Hérisson,none,none,Maillet,Maillet (03158),dpt_exact,     Maillet     Allier     con d Hérisson       Mailhec  127 f      Maloc  148 c      Maillet  capellanus  78 e      Maligacus  capellanus  31 e    
PO9-02392,Malicorne,Malicorne,Allier,03,Commentry,none,none,Malicorne,Malicorne (03159),dpt_exact,     Malicorne     Allier     con de Commentry       Malicorna  capellanus  101 c      Malicorne  148 g      Malicornia  134 d  capellanus  34 d  prior  134 d  prioratus  135 b    
