article_id,vedette,vedette_orig,localisationco,localisationco_orig,NCCENR_orig,insee_code,id,old-id,label,definition_typologie,definition_localisation,insee,method_dicotopo,localisationde,dpt_code,canton_code,method,reference
PO9-03121,Peyrissac,Peyrissac,none,none,Peyrissac,Peyrissac (19165),,,,,,,nulle,Corrèze,19,Treignac,dpt_exact,     Peyrissac     Corrèze     con de Treignac       Peyrissac  capellanus  494 b      Peyrissacus  capellanus  515 a    
PO9-03122,Peyron,Peyron,Rudelle,Rudelle,Rudelle,Rudelle (46242),,,,,,,nulle,Lot,46,Lacapelle-Marival,dpt_exact,     Peyron  Le      Lot     con de Lacapelle Marival     cne de Rudelle       Lo Peyron  corrector  416 c      Peyro  corrector  456 a    
PO9-03124,Peyroux Chateau,Peyroux-Château,Saint Chabrais,Saint-Chabrais,Saint-Chabrais,Saint Chabrais (23185),,,,,,,nulle,Creuse,23,Chénérailles,dpt_exact,     Peyroux Château     Creuse     con de Chénérailles     cne de Saint Chabrais       Petrosa  capellanus  483 a    
PO9-03125,Peyrusse,Peyrusse,none,none,Peyrusse,Peyrusse (15151),,,,,,,nulle,Cantal,15,Allanche,dpt_exact,     Peyrusse     Cantal     con d Allanche       Peirussa  prior  cura  261 c      Peyrussa  prior  275 d  rector  157 c    
PO9-03126,Peyrusse,Peyrusse,Chatelus le Marcheix,Châtelus-le-Marcheix,Châtelus-le-Marcheix,Chatelus le Marcheix (23056),,,,,,,nulle,Creuse,23,Bénévent-l’Abbaye,dpt_exact,     Peyrusse     Creuse     con de Bénévent l Abbaye     cne de Châtelus le Marcheix       Sanctus Martialis  capellanus  522 d    
PO9-03127,Peyrusse,Peyrusse,Aubazat,Aubazat,Aubazat,Aubazat (43011),,,,,,,nulle,Haute-Loire,43,Lavoûte-Chilhac,dpt_exact,     Peyrusse     Haute Loire     con de Lavoûte Chilhac     cne d Aubazat       Petrucia  capellanus  256 c  268 e    
PO9-03128,Peyrusse Roc,Peyrusse-le-Roc,none,none,Peyrusse-le-Roc,Peyrusse le Roc (12181),,,,,,,nulle,Aveyron,12,Montbazens,dpt_exact,     Peyrusse le Roc     Aveyron     con de Montbazens       Petrussia  284 g  298 a      Peyrusse  prioratus et rectoria Nostre Domine augusti  320 b    
PO9-03129,Pezay Joly,Pezay-le-Joly,Oulches,Oulches,Oulches,Oulches (36148),,,,,,,nulle,Indre,36,Saint-Gaultier,dpt_exact,     Pezay le Joly     Indre     con de Saint Gaultier     cne d Oulches       Paziec  capellanus  48 c      Peyretum  111 e      Porec  145 f      Poyret  capellanus  87 e    
PO9-03130,Piac,Piac,Saint Paul d Espis,Saint-Paul-d’Espis,Saint-Paul-d'Espis,Saint Paul d Espis (82170),,,,,,,nulle,Tarn-et-Garonne,82,Moissac,dpt_exact,     Piac     Tarn et Garonne     con de Moissac     cne de Saint Paul d Espis       Apiacus  capellanus  422 b      Piacus  470 a    
PO9-03131,Picherande,Picherande,none,none,Picherande,Picherande (63279),,,,,,,nulle,Puy-de-Dôme,63,Latour-d’Auvergne,dpt_exact,     Picherande     Puy de Dôme     con de Latour d Auvergne       Picherande  165 d    
PO9-03132,Pierre Buffiere,Pierre-Buffière,none,none,Pierre-Buffière,Pierre Buffiere (87119),,,,,,,nulle,Haute-Vienne,87,Limoges,dpt_exact,     Pierre Buffière     Haute Vienne     con de Limoges     arrt de Limoges       Petra Bufferia  prepositus  498 c  Sanctus Cosmas  capellanus  518 a    
PO9-03133,Pierrefiche,Pierrefiche,none,none,Pierrefiche,Pierrefiche (12182),,,,,,,nulle,Aveyron,12,Saint-Geniez-d’Olt,dpt_exact,     Pierrefiche     Aveyron     con de Saint Geniez d Olt       Peyraficha  prioratus et rectoria Sancti Petri  320 b      Petrafixa  295 d    
PO9-03134,Pierrefiche,Pierrefiche,none,none,Pierrefiche,Pierrefiche (48112),,,,,,,nulle,Lozère,48,Châteauneuf-de-Randon,dpt_exact,     Pierrefiche     Lozère     con de Châteauneuf de Randon       Petra Fixa  536 g  546 d      Peyrefiche  prieuré  cure  561 c    
PO9-03135,Pierrefitte,Pierrefitte,none,none,Pierrefitte,Pierrefitte (19166),,,,,,,nulle,Corrèze,19,Seilhac,dpt_exact,     Pierrefitte     Corrèze     con de Seilhac       Petrafixa  capellanus  494 a    
PO9-03136,Pierrefitte,Pierrefitte,none,none,Pierrefitte,Pierrefitte (23152),,,,,,,nulle,Creuse,23,Jarnages,dpt_exact,     Pierrefitte     Creuse     con de Jarnages       Petrafixa  capellanus  483 a    
PO9-03137,Pierrefitte es,Pierrefitte-ès-Bois,none,none,Pierrefitte-ès-Bois,Pierrefitte es Bois (45251),,,,,,,nulle,Loiret,45,Châtillon-sur-Loire,dpt_exact,     Pierrefitte ès Bois     Loiret     con de Châtillon sur Loire       Petra ficta  prior  38 b  73 f      Petra Ficta in Bosco  138 f      Pierreficte  151 h    
PO9-03138,Pierrefort,Pierrefort,none,none,Pierrefort,Pierrefort (15152),,,,,,,nulle,Cantal,15,Saint-Flour,dpt_exact,     Pierrefort     Cantal     con de Saint Flour     arrt de Saint Flour       Petrefortis  247 c  curatus  269 d    
PO9-03139,Pierres,Pierres,Sidiailles,Sidiailles,Sidiailles,Sidiailles (18252),,,,,,,nulle,Cher,18,Châteaumeillant,dpt_exact,     Pierres  Les      Cher     con de Châteaumeillant     cne de Sidiailles       Albe Petre  abbatia Beate Marie  25 d      Petre  abbatia  23 i  82 a    
PO9-03140,Pigerolles,Pigerolles,none,none,,Gentioux Pigerolles (23090) - Gentioux-Pigerolles,,,,,,,nulle,Creuse,23,Gentioux,dpt_fuzzy,     Pigerolles     Creuse     con de Gentioux       Pygerols  capellanus  523 b    
PO9-03141,Pignols,Pignols,none,none,Pignols,Pignols (63280),,,,,,,nulle,Puy-de-Dôme,63,Vic-le-Comte,dpt_exact,     Pignols     Puy de Dôme     con de Vic le Comte       Poynols  190 c    
PO9-03142,Pigny,Pigny,none,none,Pigny,Pigny (18179),,,,,,,nulle,Cher,18,Saint-Martin-d’Auxigny,dpt_exact,     Pigny     Cher     con de Saint Martin d Auxigny       Paigniacus  6 g      Peigniacus  capellanus  27 d  60 f      Pigniacus  108 e    
PO9-03143,Pilou,Pilou,Montpezat de Quercy,Montpezat-de-Quercy,Montpezat-de-Quercy,Montpezat de Quercy (82131),,,,,,,nulle,Tarn-et-Garonne,82,Montpezat-de-Quercy,dpt_exact,     Pilou     Tarn et Garonne     con de Montpezat de Quercy     cne de Montpezat de Quercy       Sanctus Julianus  capellanus  420 g  capellania  465 b        Cf  Saint Julien de Valgineste    
PO9-03144,Pin,Pin,none,none,,Badecon Pin (36158) - Badecon-le-Pin,,,,,,,nulle,Indre,36,Éguzon,dpt_fuzzy,     Pin  Le      Indre     con d Éguzon       Pain Gargilesse  prioratus  112 d      Le Pin  146 a      Pinus  prioratus  21 e  prior  48 b  65 b    
PO9-03145,Pinet,Pinet,Viala Tarn,Viala-de-Tarn,Viala-du-Tarn,Viala Tarn (12296),,,,,,,nulle,Aveyron,12,Saint-Beauzély,dpt_exact_simple,     Pinet     Aveyron     con de Saint Beauzély     cne de Viala de Tarn       Pinet  313 c    
PO9-03146,Pinet,Pinet,Cresse,La Cresse,Cresse,Cresse (12086),,,,,,,nulle,Aveyron,12,Peyreleau,dpt_exact_simple,     Pinet     Aveyron     con de Peyreleau     cne de La Cresse       Pinet  324 b      Pinetum  344 b  capellanus  334 e      Pynet  vicaria perpetua Sancti Martini  350 c    
PO9-03147,Pin Mories,Pin-Moriès,none,none,,Monastier Pin Mories (48099) - Monastier-Pin-Moriès,,,,,,,nulle,Lozère,48,Saint-Germain-du-Teil,dpt_fuzzy,     Pin Moriès     Lozère     con de Saint Germain du Teil       Pin  prieuré  cure  555 b        Cf  Moriès    
PO9-03148,Pinols,Pinols,none,none,Pinols,Pinols (43151),,,,,,,nulle,Haute-Loire,43,Brioude,dpt_exact,     Pinols     Haute Loire     con de Brioude     arrt de Brioude       Pinhols  257 d  274 a  prior  268 c    
PO9-03149,Pinsac,Pinsac,none,none,Pinsac,Pinsac (46220),,,,,,,nulle,Lot,46,Souillac,dpt_exact,     Pinsac     Lot     con de Souillac       Pinsacus  capellania  444 c    
PO9-03150,Pionnat,Pionnat,none,none,Pionnat,Pionnat (23154),,,,,,,nulle,Creuse,23,Ahun,dpt_exact,     Pionnat     Creuse     con d Ahun       Pionnacus  capellanus  512 a    
PO9-03151,Pionsat,Pionsat,none,none,Pionsat,Pionsat (63281),,,,,,,nulle,Puy-de-Dôme,63,Riom,dpt_exact,     Pionsat     Puy de Dôme     con de Riom     arrt de Riom       Punsac  220 a      Punsat  prior  176 a      Punsiacus  prior  234 a    
PO9-03152,Piquecos,Piquecos,none,none,Piquecos,Piquecos (82140),,,,,,,nulle,Tarn-et-Garonne,82,Lafrançaise,dpt_exact,     Piquecos     Tarn et Garonne     con de Lafrançaise       Picacos  prior  420 e  464 c  capellanus  421 f  463 c    
PO9-03153,Plaimpied Givaudins,Plaimpied-Givaudins,none,none,Plaimpied-Givaudins,Plaimpied Givaudins (18180),,,,,,,nulle,Cher,18,Levet,dpt_exact,     Plaimpied Givaudins     Cher     con de Levet       Plainpied  142 i      Plenuspes  6 c  abbas  28 d      Plenipedensis abbas Plenipedensis  20 b  25 b  106 a  abbas et patronus  107 e  108 e  113 a  d  114 e  115 e  f  121 e  122 f  123 a  c  d  133 e  134 b  capellanus Plenipedensis  87 b  parochia Plenipedensis  109 d    
PO9-03154,Plaine,Plaine,Prissac,Prissac,Prissac,Prissac (36168),,,,,,,nulle,Indre,36,Bélâbre,dpt_exact,     Plaine  La      Indre     con de Bélâbre     cne de Prissac       Planha  10 a      Plancha  La   prior  49 b    
PO9-03155,Plaine,Plaine,Tersannes,Tersannes,Tersannes,Tersannes (87195),,,,,,,nulle,Haute-Vienne,87,Dorat,dpt_exact,     Plaine  La      Haute Vienne     con du Dorat     cne de Tersannes       La Plaigne  preceptor  520 c    
PO9-03156,Plaisance,Plaisance,none,none,Plaisance,Plaisance (12183),,,,,,,nulle,Aveyron,12,Saint-Sernin-sur-Rance,dpt_exact,     Plaisance     Aveyron     con de Saint Sernin sur Rance       Plasencia  capella  354 a      Plasenssa  prioratus Sancti Martini  vicaria perpetua  350 c    
PO9-03157,Plalong,Plalong,Serignac,Sérignac,Sérignac,Serignac (46305),,,,,,,nulle,Lot,46,Puy-l’Évêque,dpt_exact,     Plalong     Lot     con de Puy l Évêque     cne de Sérignac       Planum Longum  435 b  capellanus  409 b    
PO9-03158,Plancade,Plancade,Castelmary,Castelmary,Castelmary,Castelmary (12060),,,,,,,nulle,Aveyron,12,La Salvetat,dpt_exact,     Plancade  La      Aveyron     con de La Salvetat     cne de Castelmary       La Plancada  311 a    
PO9-03159,Planchamp,Planchamp,none,none,,48015,,,,,,,nulle,Lozère,48,Villefort,nulle,     Planchamp     Lozère     con de Villefort       Planchamp  rectorie Sainte Madeleine  561 b    
PO9-03160,Planches,Planches,Meunet Planches,Meunet-Planches,Meunet-Planches,Meunet Planches (36121),,,,,,,nulle,Indre,36,Issoudun-sud,dpt_exact,     Planches     Indre     con d Issoudun sud     cne de Meunet Planches       Planche  120 e      Planchez  146 e      Planchie  capellanus  93 c    
PO9-03161,Planioles,Planioles,none,none,Planioles,Planioles (46221),,,,,,,nulle,Lot,46,Figeac-ouest,dpt_exact,     Planioles     Lot     con de Figeac ouest       Planholas  415 e  capellania  454 d    
PO9-03162,Planque Fourcade,Planque-Fourcade,Ladinhac,Ladinhac,Ladinhac,Ladinhac (15089),,,,,,,nulle,Cantal,15,Montsalvy,dpt_exact,     Planque Fourcade  La      Cantal     con de Montsalvy     cne de Ladinhac       Plancaforcada  253 a    
PO9-03163,Planques,Planques,Tanus,Tanus,Tanus,Tanus (81292),,,,,,,nulle,Tarn,81,Pampelonne,dpt_exact,     Planques  Les      Tarn     con de Pampelonne     cne de Tanus       Planques  Les   vicaire perpétuel  385 a      Planche  363 b  369 b  prior  373 b    
PO9-03164,Plats,Plats,Saint Clement,Saint-Clément,Saint-Clément,Saint Clement (19194),,,,,,,nulle,Corrèze,19,Seilhac,dpt_exact,     Plats  Les      Corrèze     con de Seilhac     cne de Saint Clément       Plana  527 b  prepositus  529 c    
PO9-03165,Plauzat,Plauzat,none,none,Plauzat,Plauzat (63282),,,,,,,nulle,Puy-de-Dôme,63,Veyre-Monton,dpt_exact,     Plauzat     Puy de Dôme     con de Veyre Monton       Plauzac  154 a  priores  Cluniacensis et Chanthoensis   154 a      Plauzat  curati  204 d      Plouzat  prior Cluniacensis  224 d  prior Chanthoensis  224 e    
PO9-03166,Pleaux,Pleaux,none,none,Pleaux,Pleaux (15153),,,,,,,nulle,Cantal,15,Mauriac,dpt_exact,     Pleaux     Cantal     con de Mauriac     arrt de Mauriac       Plaeus  prior  222 f      Pleus  208 c      Pleux  curatus  223 c    
PO9-03167,Pleine Meyze,Pleine-Meyze,Roche Abeille,La Roche-l’Abeille,Roche-l'Abeille,Roche Abeille (87127),,,,,,,nulle,Haute-Vienne,87,Nexon,dpt_exact_simple,     Pleine Meyze     Haute Vienne     con de Nexon     cne de La Roche l Abeille       Plena Meysa  capellanus  499 d    
PO9-03168,Plou,Plou,none,none,Plou,Plou (18181),,,,,,,nulle,Cher,18,Chârost,dpt_exact,     Plou     Cher     con de Chârost       Ploa  121 e  capellanus  28 g  61 e      Ploye  142 k    
PO9-03169,Pluees,Pluées,Saint Ambroix,Saint-Ambroix,Saint-Ambroix,Saint Ambroix (18198),,,,,,,nulle,Cher,18,Chârost,dpt_exact,     Pluées  Les      Cher     con de Chârost     cne de Saint Ambroix       Epoloys  capellanus  51 g      Pelves  prior  81 b      Ploe  143 i  capellanus  96 a    
PO9-03170,Pluviers,Pluviers,Piegut Pluviers,Piégut-Pluviers,Piégut-Pluviers,Piegut Pluviers (24328),,,,,,,nulle,Dordogne,24,Bussière-Badil,dpt_exact,     Pluviers     Dordogne     con de Bussière Badil     cne de Piégut Pluviers       Pleviers  capellanus  500 f    
PO9-03171,Poezat,Poëzat,none,none,Poëzat,Poezat (03209),,,,,,,nulle,Allier,03,Gannat,dpt_exact,     Poëzat     Allier     con de Gannat       Payzat  prior  171 c    
PO9-03172,Poilly,Poilly,none,none,,Poilly lez Gien (45254) - Poilly-lez-Gien,,,,,,,nulle,Loiret,45,Gien,dpt_fuzzy,     Poilly     Loiret     con de Gien       Poily  151 d      Poilhiacus  118 f      Poillacus  72 f      Poliacus  39 c  capellanus  39 c  72 f    
PO9-03173,Poisieux,Poisieux,none,none,Poisieux,Poisieux (18182),,,,,,,nulle,Cher,18,Chârost,dpt_exact,     Poisieux     Cher     con de Chârost       Poiseux  142 k      Poisieux  121 f      Pouzerie  capellanus  91 e      Pozeox  capellanus  28 g    
PO9-03174,Polignac,Polignac,none,none,Polignac,Polignac (43152),,,,,,,nulle,Haute-Loire,43,Puy-nord-ouest,dpt_exact,     Polignac     Haute Loire     con du Puy nord ouest       Podompniatius  prior  curatus  567 b      Podonhac  capellanus  573 c    
PO9-03175,Pollier,Pollier,Villebret,Villebret,Villebret,Villebret (03314),,,,,,,nulle,Allier,03,Marcillat,dpt_exact,     Pollier     Allier     con de Marcillat     cne de Villebret       Paulhiacus  capellanus  34 d      Pollet  148 o      Polliacus  135 a      Poulliacus  capellanus  101 e    
PO9-03176,Polminhac,Polminhac,none,none,Polminhac,Polminhac (15154),,,,,,,nulle,Cantal,15,Vic-sur-Cère,dpt_exact,     Polminhac     Cantal     con de Vic sur Cère       Polminhacus  capellanus  cura  251 a  prior  271 f    
PO9-03177,Pomarede,Pomarède,none,none,Pomarède,Pomarede (46222),,,,,,,nulle,Lot,46,Cazals,dpt_exact,     Pomarède     Lot     con de Cazals       Pomareda  410 a  priorissa  436 b  c  d      Pomayreda  capellania  436 b    
PO9-03178,Pomayrols,Pomayrols,none,none,Pomayrols,Pomayrols (12184),,,,,,,nulle,Aveyron,12,Saint-Geniez-d’Olt,dpt_exact,     Pomayrols     Aveyron     con de Saint Geniez d Olt       Pomayrolis  296 b      Pomayrols  prioratus et rectoria  320 b      Pomayrolium  281 b    
PO9-03179,Pommiers,Pommiers,none,none,Pommiers,Pommiers (36160),,,,,,,nulle,Indre,36,Éguzon,dpt_exact,     Pommiers     Indre     con d Éguzon       Pomer  146 a      Pomeria  15 c  111 c  capellanus  66 f      Pomerium  10 a      Pomers  capellanus  56 e    
PO9-03180,Pompidou,Pompidou,none,none,Pompidou,Pompidou (48115),,,,,,,nulle,Lozère,48,Barre-des-Cévennes,dpt_exact,     Pompidou  Le      Lozère     con de Barre des Cévennes       Saint Flour du Pompidou  prieuré  551 b  prieuré  cure  553 a      Sanctus Florus  540 c      Sanctus Florus de Pompitorio  544 c    
PO9-03181,Pompignat,Pompignat,Chateaugay,Châteaugay,Châteaugay,Chateaugay (63099),,,,,,,nulle,Puy-de-Dôme,63,Riom-ouest,dpt_exact,     Pompignat     Puy de Dôme     con de Riom ouest     cne de Châteaugay       Pompinhat  163 b    
PO9-03182,Pons,Pons,Saint Hippolyte,Saint-Hippolyte,Saint-Hippolyte,Saint Hippolyte (12226),,,,,,,nulle,Aveyron,12,Entraygues,dpt_exact,     Pons     Aveyron     con d Entraygues     cne de Saint Hippolyte       Pons  283 b  293 c      Pon   prioratus et rectoria Sancti Petri et Pauli  320 c    
PO9-03183,Pont,Pont,Leynhac,Leynhac,Leynhac,Leynhac (15104),,,,,,,nulle,Cantal,15,Maurs,dpt_exact,     Pont  Le      Cantal     con de Maurs     cne de Leynhac       Pons  prior  254 a    
PO9-03184,Pont Cholet,Pont-Cholet,Saint Germain les Belles,Saint-Germain-les-Belles,Saint-Germain-les-Belles,Saint Germain les Belles (87146),,,,,,,nulle,Haute-Vienne,87,Saint-Germain-les-Belles,dpt_exact,     Pont Cholet     Haute Vienne     con de Saint Germain les Belles     cne de Saint Germain les Belles       Pontgoule  prior  priorissa  519 d    
PO9-03185,Pont Chretien,Pont-Chrétien,Pont Chretien Chabenet,Pont-Chrétien-Chabenet,Pont-Chrétien-Chabenet,Pont Chretien Chabenet (36161),,,,,,,nulle,Indre,36,Argenton,dpt_exact,     Pont Chrétien  Le      Indre     con d Argenton     cne du Pont Chrétien Chabenet       Pons Christiani  prior  48 b  65 a  prioratus  112 e    
PO9-03186,Pontcirq,Pontcirq,none,none,Pontcirq,Pontcirq (46223),,,,,,,nulle,Lot,46,Catus,dpt_exact,     Pontcirq     Lot     con de Catus       Pons Ciricus  433 a      Pons Siricus  capellanus  408 b    
PO9-03187,Pont Cirou,Pont-de-Cirou,Crespin,Crespin,Crespin,Crespin (12085),,,,,,,nulle,Aveyron,12,La Salvetat,dpt_exact,     Pont de Cirou     Aveyron     con de La Salvetat     cne de Crespin       Pon de Siro  ecclesia Magdalenes  329 b    
PO9-03188,Pont Cirou,Pont-de-Cirou,Pampelonne,Pampelonne,Pampelonne,Pampelonne (81201),,,,,,,nulle,Tarn,81,Pampelonne,dpt_exact,     Pont de Cirou     Tarn     con de Pampelonne     cne de Pampelonne       Siro  363 c      Pons Syronis  369 c      Pont de Ciron  386 a    
PO9-03189,Pont Lery,Pont-de-Léry,Vieillespesse,Vieillespesse,Vieillespesse,Vieillespesse (15259),,,,,,,nulle,Cantal,15,Saint-Flour-nord,dpt_exact,     Pont de Léry     Cantal     con de Saint Flour nord     cne de Vieillespesse       Pons Lerini  capella  261 b      Pont de Lyri  rector  prior  158 d  160 f    
PO9-03190,Pont Salars,Pont-de-Salars,none,none,Pont-de-Salars,Pont de Salars (12185),,,,,,,nulle,Aveyron,12,Rodez,dpt_exact,     Pont de Salars     Aveyron     con de Rodez     arrt de Rodez       Le Pon de Salars  alias Sancti Marti de Salars  prioratus  rectoria  316 a      Pons Salarcii  316 a    
PO9-03191,Pont Bouchet,Pont-du-Bouchet,Montcel,Montcel,Montcel,Montcel (63235),,,,,,,nulle,Puy-de-Dôme,63,Combronde,dpt_exact,     Pont du Bouchet  Le      Puy de Dôme     con de Combronde     cne de Montcel       Pons  prior  220 e    
PO9-03192,Pont Chateau,Pont-du-Château,none,none,Pont-du-Château,Pont du Chateau (63284),,,,,,,nulle,Puy-de-Dôme,63,Clermont-Ferrand,dpt_exact,     Pont du Château     Puy de Dôme     con de Clermont Ferrand     arrt de Clermont Ferrand       Castrum Pontis  prior  162 b      Pons Castri  prior  212 b  230 b           Prior  Philibertus de Lariere  230 b    
PO9-03193,Pontgibaud,Pontgibaud,none,none,Pontgibaud,Pontgibaud (63285),,,,,,,nulle,Puy-de-Dôme,63,Riom,dpt_exact,     Pontgibaud     Puy de Dôme     con de Riom     arrt de Riom       Pontgibaut  163 e    
PO9-03194,Pontlevoy,Pontlevoy,none,none,Pontlevoy,Pontlevoy (41180),,,,,,,nulle,Loir-et-Cher,41,Montrichard,dpt_exact,     Pontlevoy     Loir et Cher     con de Montrichard       Pons Levii  abbas seu abbatia Beate Marie  131 b  132 c  139 d et e  140 a    
PO9-03195,Pont Martin,Pont-Saint-Martin,Saint Bonnet de Bellac,Saint-Bonnet-de-Bellac,Saint-Bonnet-de-Bellac,Saint Bonnet de Bellac (87139),,,,,,,nulle,Haute-Vienne,87,Bellac,dpt_exact,     Pont Saint Martin  Le      Haute Vienne     con de Bellac     cne de Saint Bonnet de Bellac       Pons Sancti Martini  capella Beate Marie  503 b    
PO9-03196,Pontverny,Pontverny,Calviac,Calviac,Calviac,Calviac (46048),,,,,,,nulle,Lot,46,Latronquière,dpt_exact,     Pontverny     Lot     con de Latronquière     cne de Calviac       Ponvernha  prior  450 b    
PO9-03197,Porcherie,Porcherie,none,none,Porcherie,Porcherie (87120),,,,,,,nulle,Haute-Vienne,87,Saint-Germain-les-Belles,dpt_exact,     Porcherie  La      Haute Vienne     con de Saint Germain les Belles       Porcharia  archipresbiter  514 c  archipresbiteratus  496 497  519  capellanus  519 b    
