Article	Vedette	Localisation	INSEE_corrigé	Nom_corrigé	Commentaire
DT51-03726	Mesnil-lez-Hurlus (Le),	Ville-sur-Tourbe	non		
DT51-03763	Minaucourt,	Ville-sur-Tourbe	non		
DT51-03936	Montilly,	Ville-sur-Tourbe	51640		
DT51-03999	Morfontaine (Ru de),	Ville-sur-Tourbe	51640		
DT51-04881	Perthes-lez-Hurlus,	Ville-sur-Tourbe	non		
DT51-05299	Ripont,	Ville-sur-Tourbe	non		
DT51-05394	Rouvroy,	Ville-sur-Tourbe	non		
DT51-05537	Sainte-Marie-à-Py,	Ville-sur-Tourbe	non		
DT51-05566	Saint-Gilles,	Ville-sur-Tourbe	51640		
DT51-05755	Saint-Thomas,	Ville-sur-Tourbe	non		
DT51-05843	Servon-Melzicourt,	Ville-sur-Tourbe	non		
DT51-05876	Sommepy,	Ville-sur-Tourbe	non		
DT51-05897	Souain,	Ville-sur-Tourbe	non		
DT51-05937	Tahure,	Ville-sur-Tourbe	non		
DT51-06420	Vienne-la-Ville,	Ville-sur-Tourbe	non		
DT51-06421	Vienne-le-Château,	Ville-sur-Tourbe	non		
DT51-06566	Virginy,	Ville-sur-Tourbe	non		
DT51-06617	Wargemoulin,	Ville-sur-Tourbe	non		
DT51-00085	Artebise,	Villedommange	51622		
DT51-02345	Fortes-Maisons (Les),	Villedommange	51622		
DT51-02914	Heurtebise,	Villedommange	51622		
DT51-03631	Masures (Les),	Villedommange	51622		
DT51-01372	Chevaliers (Les),	Villeneuve-lez-Rouffy	51627		
DT51-02081	Ferme-Godot (La),	Villeneuve-Saint-Vistre-Villevotte	51628		
DT51-05793	Sarvigny (Le),	Villiers-le-Sec	51635		
DT51-03247	Luxémont-et-Villotte,	Villotte	non		
DT51-05544	Saint-Étienne,	Vitry	non		
DT51-00405	Berquigny (Les),	Vitry-en-Perthois	51647		
DT51-00449	Billery (Le),	Vitry-en-Perthois	51647		
DT51-01024	Champ-Marisy (Le),	Vitry-en-Perthois	51647		
DT51-01187	Châteliers (Les),	Vitry-en-Perthois	51647		
DT51-01614	Cour (La),	Vitry-en-Perthois	51647		
DT51-01666	Cour-Mirquet (La),	Vitry-en-Perthois	51647		
DT51-01835	Dongrève,	Vitry-en-Perthois	51647		
DT51-02182	Folie (La),	Vitry-en-Perthois	51647		
DT51-02660	Grands-Moulins (Les),	Vitry-en-Perthois	51647		
DT51-04485	Moulinet (Ru du),	Vitry-en-Perthois	51647		
DT51-04570	Moulins (Les),	Vitry-en-Perthois	51647		
DT51-00806	Burigny,	Vitry-lez-Reims	51662		
DT51-03279	Mairy,	Vitry-lez-Reims	51662		
DT51-03816	Moncel,	Voilecomte	51650	Voilemont	
